timestamp,open,high,low,close,volume
2022-11-25 11:00:00,16525.78,16527.72,16470.0,16485.45,5921.99795
2022-11-25 12:00:00,16485.45,16502.19,16354.24,16391.26,10133.82587
2022-11-25 13:00:00,16391.93,16421.27,16360.63,16362.8,8014.73872
2022-11-25 14:00:00,16363.43,16444.99,16342.81,16424.4,8209.16864
2022-11-25 15:00:00,16424.94,16474.88,16415.07,16461.66,6751.84462
2022-11-25 16:00:00,16462.22,16495.59,16420.3,16449.37,6653.60103
2022-11-25 17:00:00,16449.37,16480.41,16430.12,16441.79,5756.1375
2022-11-25 18:00:00,16442.28,16521.62,16407.72,16477.5,8371.31784
2022-11-25 19:00:00,16477.93,16591.43,16470.03,16531.64,11662.04076
2022-11-25 20:00:00,16531.64,16584.48,16500.25,16507.19,9545.69471
2022-11-25 21:00:00,16507.18,16519.82,16472.13,16491.33,7493.67179
2022-11-25 22:00:00,16491.82,16549.66,16435.11,16538.89,10489.99469
2022-11-25 23:00:00,16538.89,16570.0,16477.0,16513.0,10610.00789
2022-11-26 00:00:00,16513.0,16516.98,16458.46,16485.66,7095.21116
2022-11-26 01:00:00,16485.14,16536.35,16474.29,16510.38,7262.26297
2022-11-26 02:00:00,16509.52,16528.6,16477.13,16495.43,4967.00543
2022-11-26 03:00:00,16495.43,16553.88,16494.01,16523.21,5276.79401
2022-11-26 04:00:00,16523.67,16666.0,16516.97,16526.13,8058.9607
2022-11-26 05:00:00,16526.13,16539.77,16492.57,16501.6,4796.70034
2022-11-26 06:00:00,16502.19,16539.1,16482.87,16529.17,4333.86269
2022-11-26 07:00:00,16529.02,16577.6,16494.06,16522.14,6174.96486
2022-11-26 08:00:00,16521.35,16591.03,16509.6,16579.5,8474.38887
2022-11-26 09:00:00,16579.27,16701.99,16573.52,16633.87,13822.50028
2022-11-26 10:00:00,16634.33,16670.0,16617.33,16627.9,7856.63396
2022-11-26 11:00:00,16628.17,16644.06,16602.78,16625.79,6699.54834
2022-11-26 12:00:00,16625.79,16644.72,16602.12,16630.32,9009.75508
2022-11-26 13:00:00,16630.32,16651.84,16619.2,16625.48,6968.00812
2022-11-26 14:00:00,16625.0,16626.35,16532.5,16559.5,10166.51669
2022-11-26 15:00:00,16559.0,16600.0,16530.0,16583.75,7375.87768
2022-11-26 16:00:00,16584.13,16596.36,16567.0,16573.03,4756.14843
2022-11-26 17:00:00,16573.01,16600.0,16571.57,16590.86,6184.40397
2022-11-26 18:00:00,16590.86,16638.23,16582.03,16596.56,8456.36954
2022-11-26 19:00:00,16595.82,16606.54,16556.66,16580.31,6746.6491
2022-11-26 20:00:00,16580.58,16598.5,16558.32,16580.59,5600.70998
2022-11-26 21:00:00,16580.59,16613.21,16577.05,16596.89,7821.52261
2022-11-26 22:00:00,16596.22,16680.57,16536.56,16567.05,13700.35639
2022-11-26 23:00:00,16566.95,16582.53,16483.25,16512.86,11100.82159
2022-11-27 00:00:00,16512.35,16532.91,16496.26,16508.22,5734.22673
2022-11-27 01:00:00,16507.75,16530.0,16490.76,16516.05,4920.19708
2022-11-27 02:00:00,16516.63,16526.39,16458.38,16477.77,4837.58069
2022-11-27 03:00:00,16477.73,16497.43,16420.45,16488.43,6863.97031
2022-11-27 04:00:00,16488.44,16514.98,16484.91,16500.9,3335.81205
2022-11-27 05:00:00,16500.95,16549.66,16495.61,16516.25,6386.34059
2022-11-27 06:00:00,16516.25,16520.0,16385.0,16425.29,7287.10999
2022-11-27 07:00:00,16425.29,16483.69,16416.2,16458.57,7699.36859
2022-11-27 08:00:00,16457.61,16503.91,16446.59,16462.67,8047.14353
2022-11-27 09:00:00,16462.67,16510.37,16461.13,16485.56,7376.21904
2022-11-27 10:00:00,16484.95,16536.86,16482.01,16528.2,8215.48285
2022-11-27 11:00:00,16528.48,16575.31,16517.08,16527.22,6851.48755
2022-11-27 12:00:00,16527.22,16600.0,16522.23,16565.7,11663.03527
2022-11-27 13:00:00,16565.7,16580.0,16531.11,16537.01,7191.99695
2022-11-27 14:00:00,16537.01,16594.97,16536.43,16554.51,7044.74526
2022-11-27 15:00:00,16554.52,16572.0,16548.04,16562.98,4910.18091
2022-11-27 16:00:00,16562.98,16583.43,16522.14,16531.75,7100.16843
2022-11-27 17:00:00,16531.75,16547.72,16514.01,16522.92,5532.96599
2022-11-27 18:00:00,16522.97,16593.91,16513.0,16541.82,8702.04811
2022-11-27 19:00:00,16541.82,16562.98,16527.57,16550.91,5660.22416
2022-11-27 20:00:00,16550.57,16578.66,16537.48,16559.55,6262.17506
2022-11-27 21:00:00,16559.86,16565.3,16524.0,16539.51,5547.98822
2022-11-27 22:00:00,16539.51,16557.05,16520.0,16539.48,5605.54866
2022-11-27 23:00:00,16539.48,16586.74,16520.26,16574.28,7570.14707
2022-11-28 00:00:00,16573.76,16581.6,16533.53,16537.55,6276.82933
2022-11-28 01:00:00,16537.55,16548.31,16520.88,16534.2,5403.4057
2022-11-28 02:00:00,16534.2,16567.23,16532.0,16564.77,4436.92318
2022-11-28 03:00:00,16564.77,16567.63,16531.75,16555.39,3313.92696
2022-11-28 04:00:00,16555.39,16573.6,16546.83,16558.87,3501.70724
2022-11-28 05:00:00,16558.87,16595.0,16555.41,16578.17,4333.05439
2022-11-28 06:00:00,16578.17,16597.36,16559.02,16573.03,4080.13384
2022-11-28 07:00:00,16573.03,16575.4,16401.0,16428.78,17397.93837
2022-11-28 08:00:00,16428.77,16487.04,16417.0,16446.79,8075.56504
2022-11-28 09:00:00,16446.79,16470.0,16090.0,16144.12,29041.48446
2022-11-28 10:00:00,16143.4,16191.58,16051.9,16117.63,17314.62529
2022-11-28 11:00:00,16118.22,16206.59,16104.62,16178.22,9630.79702
2022-11-28 12:00:00,16177.49,16246.98,16167.71,16209.96,7739.89125
2022-11-28 13:00:00,16210.3,16226.96,16146.04,16159.31,7852.92899
2022-11-28 14:00:00,16158.82,16217.71,16136.0,16212.45,7355.75701
2022-11-28 15:00:00,16213.36,16235.2,16190.24,16222.06,7070.23679
2022-11-28 16:00:00,16224.14,16270.59,16193.08,16235.26,8788.41433
2022-11-28 17:00:00,16235.26,16248.0,16187.01,16218.07,7590.61203
2022-11-28 18:00:00,16218.07,16225.62,16178.24,16196.75,7883.34883
2022-11-28 19:00:00,16197.21,16230.77,16190.97,16213.29,6850.56846
2022-11-28 20:00:00,16213.29,16239.31,16162.04,16185.77,10036.67174
2022-11-28 21:00:00,16185.77,16213.48,16150.35,16179.27,8784.82894
2022-11-28 22:00:00,16179.46,16310.43,16170.22,16216.4,14437.51627
2022-11-28 23:00:00,16216.47,16238.05,16120.38,16146.26,13952.75698
2022-11-29 00:00:00,16146.26,16399.69,15995.27,16311.56,26270.82545
2022-11-29 01:00:00,16310.53,16388.99,16192.55,16207.12,17411.33569
2022-11-29 02:00:00,16207.12,16232.83,16145.0,16158.71,8422.67949
2022-11-29 03:00:00,16159.59,16257.85,16150.0,16224.75,6655.63319
2022-11-29 04:00:00,16225.53,16271.09,16211.26,16256.33,6080.60912
2022-11-29 05:00:00,16256.33,16262.77,16186.0,16199.59,6780.81367
2022-11-29 06:00:00,16200.56,16235.21,16195.72,16220.76,3742.40807
2022-11-29 07:00:00,16220.36,16245.92,16195.63,16212.91,4925.09556
2022-11-29 08:00:00,16212.18,16224.83,16100.0,16179.02,11394.99817
2022-11-29 09:00:00,16178.74,16309.03,16171.17,16250.77,9098.01403
2022-11-29 10:00:00,16250.77,16306.13,16246.86,16265.83,9732.36819
2022-11-29 11:00:00,16265.83,16305.0,16259.51,16287.66,7299.42953
2022-11-29 12:00:00,16287.53,16491.99,16278.9,16432.98,18178.2818
2022-11-29 13:00:00,16432.22,16541.59,16432.19,16484.85,12930.90519
2022-11-29 14:00:00,16484.85,16515.37,16450.23,16462.91,8901.527
2022-11-29 15:00:00,16462.91,16506.47,16458.95,16463.31,9933.4284
2022-11-29 16:00:00,16463.95,16548.71,16430.0,16498.61,16872.15937
2022-11-29 17:00:00,16498.03,16527.51,16480.59,16516.64,10409.67184
2022-11-29 18:00:00,16516.64,16534.18,16484.77,16504.35,9502.02805
2022-11-29 19:00:00,16505.01,16541.86,16488.47,16497.64,9801.41445
2022-11-29 20:00:00,16496.73,16508.04,16468.08,16486.66,9032.65754
2022-11-29 21:00:00,16486.67,16489.0,16380.89,16412.54,14822.12014
2022-11-29 22:00:00,16412.54,16463.0,16328.84,16361.78,18622.45093
2022-11-29 23:00:00,16362.64,16457.3,16343.47,16393.48,13665.80722
2022-11-30 00:00:00,16394.34,16429.28,16342.59,16410.67,10859.64402
