date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,5ema,10ema,22ema,66ema,264ema
2011-01-17,3131,1742000,160750000,88.0,95.0,88.0,92.5,30.5,1065,,,,,
2011-01-18,3131,1872000,175170000,92.5,97.8,90.0,97.0,4.5,1110,,,,,
2011-01-19,3131,1946000,194499200,97.1,105.0,95.1,103.0,6.0,1100,,,,,
2011-01-20,3131,2078000,220692000,102.0,111.0,100.0,107.0,4.0,1157,,,,,
2011-01-21,3131,992000,105730500,105.0,110.0,104.0,107.0,0.0,680,101.3,,,,
2011-01-24,3131,1193000,123196500,109.5,109.5,100.0,101.0,-6.0,822,101.2,,,,
2011-01-25,3131,987000,98357600,101.0,103.5,97.6,97.8,-3.2,651,100.06666666666666,,,,
2011-01-26,3131,623000,61188200,97.8,99.8,97.0,97.6,-0.2,465,99.24444444444444,,,,
2011-01-27,3131,904000,91755900,99.7,104.0,97.8,103.0,5.4,658,100.4962962962963,,,,
2011-01-28,3131,554000,56063500,103.0,103.0,99.6,101.5,-1.5,391,100.83086419753086,100.74,,,
2011-02-08,3131,367000,36472300,102.5,102.5,98.1,98.5,-3.0,277,100.05390946502057,100.33272727272727,,,
2011-02-09,3131,534000,50914100,98.8,99.5,93.2,93.3,-5.2,378,97.80260631001372,99.05404958677686,,,
2011-02-10,3131,514000,48126100,94.0,95.4,91.8,95.3,2.0,407,96.96840420667581,98.37149511645379,,,
2011-02-11,3131,391000,36562600,96.0,96.0,91.1,91.9,-3.4,296,95.27893613778387,97.19485964073492,,,
2011-02-14,3131,205000,19032600,93.2,93.4,92.2,92.2,0.3,152,94.25262409185592,96.28670334241949,,,
2011-02-15,3131,476000,45552600,92.3,97.5,92.3,96.5,4.3,382,95.00174939457061,96.32548455288867,,,
2011-02-16,3131,268000,25354000,96.4,96.4,94.2,94.2,-2.3,201,94.7344995963804,95.93903281599982,,,
2011-02-17,3131,179000,16864500,94.9,95.1,93.7,93.9,-0.3,134,94.4563330642536,95.56829957672713,,,
2011-02-18,3131,204000,19276500,94.6,95.7,93.8,94.8,0.9,135,94.5708887095024,95.42860874459492,,,
2011-02-21,3131,371000,34529300,94.7,94.7,92.6,92.7,-2.1,237,93.94725913966826,94.93249806375948,,,
2011-02-22,3131,259000,23571800,91.6,92.1,90.4,91.0,-1.7,183,92.96483942644551,94.2174984158032,,,
2011-02-23,3131,370000,34178500,91.0,94.3,90.7,91.2,0.2,250,92.37655961763033,93.66886234020262,96.95,,
2011-02-24,3131,328000,29705500,92.0,92.0,90.0,90.0,-1.2,230,91.58437307842023,93.00179646016578,96.34565217391305,,
2011-02-25,3131,495000,43470000,91.0,91.0,86.0,87.2,-2.8,357,90.12291538561348,91.94692437649927,95.55037807183366,,
2011-03-01,3131,546000,48654000,87.3,91.0,87.1,90.7,3.5,335,90.31527692374232,91.7202108534994,95.12860606558726,,
2011-03-02,3131,1082000,102154500,91.0,97.0,90.7,97.0,6.3,734,92.54351794916154,92.68017251649951,95.2913359729275,,
2011-03-03,3131,775000,79204200,99.9,103.5,99.9,103.5,6.5,428,96.19567863277436,94.64741387713596,96.00513284484684,,
2011-03-04,3131,2164000,231528000,110.5,110.5,104.5,105.0,1.5,1469,99.13045242184957,96.52970226311125,96.7872952061645,,
2011-03-07,3131,1661000,178920000,106.0,111.0,103.5,108.0,3.0,1133,102.08696828123304,98.61521094254556,97.7623130143241,,
2011-03-08,3131,892000,94561500,106.0,107.5,104.5,106.0,-2.0,694,103.3913121874887,99.95789986208273,98.47863362177418,,
2011-03-09,3131,1816000,200870500,107.0,113.0,105.0,113.0,7.0,1143,106.59420812499246,102.3291907962495,99.74136113292425,,
2011-03-10,3131,1524000,169157000,115.0,115.0,109.0,109.0,-4.0,1106,107.39613874999498,103.54206519693142,100.54646016484388,,
2011-03-11,3131,1365000,142010500,105.5,107.0,101.5,107.0,-2.0,967,107.26409249999665,104.17078061567116,101.10763754181397,,
2011-03-14,3131,827000,84522000,104.5,105.5,101.0,102.0,-5.0,619,105.50939499999777,103.77609323100368,101.18523427730841,,
2011-03-15,3131,991000,97436100,102.0,103.5,94.9,96.2,-5.8,689,102.40626333333185,102.39862173445756,100.75173564449898,,
2011-03-16,3131,478000,46536300,97.0,99.0,95.0,97.0,0.8,383,100.60417555555456,101.41705414637437,100.42549776236864,,
2011-03-17,3131,459000,42969000,95.0,95.0,92.3,93.5,-3.5,346,98.23611703703638,99.97758975612449,99.82328056564093,,
2011-03-18,3131,702000,68726100,94.8,99.4,94.2,98.0,4.5,508,98.15741135802425,99.61802798228368,99.66473442949824,,
2011-03-21,3131,390000,37649800,97.4,98.0,95.6,96.0,-2.0,303,97.43827423868284,98.96020471277755,99.34606187041143,,
2011-03-22,3131,329000,32197700,96.8,98.5,96.7,97.9,1.9,246,97.59218282578856,98.76744021954528,99.22031735994088,,
2011-03-23,3131,317000,31004500,97.9,99.6,96.5,98.0,0.1,247,97.72812188385903,98.62790563417342,99.11420280690254,,
2011-03-24,3131,178000,17369400,99.0,99.1,97.0,97.0,-1.0,155,97.48541458923935,98.33192279159643,98.9303590845632,,
2011-03-25,3131,284000,27405000,98.0,98.0,95.8,95.8,-1.2,221,96.92360972615957,97.87157319312435,98.65815394677509,,
2011-03-28,3131,184000,17561500,95.8,96.4,94.8,95.2,-0.6,139,96.34907315077305,97.38583261255629,98.35744490792509,,
2011-03-29,3131,750000,75172300,95.2,101.5,95.2,101.5,6.3,546,98.06604876718204,98.13386304663696,98.63071056810551,,
2011-03-30,3131,551000,55784700,102.5,103.0,99.5,100.5,-1.0,420,98.87736584478803,98.56406976543025,98.79325747522677,,
2011-03-31,3131,769000,79816000,101.0,106.0,100.5,103.0,2.5,595,100.25157722985868,99.37060253535202,99.15906117303314,,
2011-04-01,3131,319000,32516500,103.0,103.0,101.0,101.5,-1.5,243,100.66771815323912,99.75776571074256,99.36262107103026,,
2011-04-06,3131,465000,48095500,102.5,105.0,101.5,105.0,3.5,352,102.11181210215942,100.71089921788028,99.85282793441894,,
2011-04-07,3131,413000,42415500,105.0,105.0,101.0,102.0,-3.0,300,102.07454140143962,100.94528117826569,100.03953854881729,,
2011-04-08,3131,774000,81345500,103.0,107.5,102.0,104.0,2.0,577,102.71636093429308,101.5006846003992,100.38392650109405,,
2011-04-11,3131,686000,72533500,105.0,108.0,103.0,107.0,3.0,480,104.14424062286206,102.50056012759934,100.95923724012935,,
2011-04-12,3131,417000,43643000,107.0,107.0,103.5,103.5,-3.5,317,103.9294937485747,102.68227646803582,101.18017313229203,,
2011-04-13,3131,448000,47555500,105.5,107.5,103.5,107.0,3.5,340,104.95299583238314,103.46731711021113,101.68624503383185,,
2011-04-14,3131,413000,43997500,106.0,108.0,105.0,106.0,-1.0,282,105.30199722158876,103.92780490835456,102.06135416132473,,
2011-04-15,3131,446000,47268000,106.5,108.5,104.0,104.0,-2.0,338,104.86799814772584,103.94093128865373,102.22993206033998,,
2011-04-18,3131,552000,56884600,105.0,106.0,99.2,100.0,-4.0,355,103.2453320984839,103.22439832708032,102.03602492465824,,
