timestamp,open,high,low,close,volume
2023-07-19 10:00:00,1909.08,1911.84,1906.88,1910.38,5453.0955
2023-07-19 11:00:00,1910.37,1915.44,1909.8,1912.48,7261.2617
2023-07-19 12:00:00,1912.48,1917.98,1912.02,1912.07,9902.0812
2023-07-19 13:00:00,1912.07,1914.89,1911.14,1913.72,4201.5657
2023-07-19 14:00:00,1913.72,1914.61,1908.2,1910.11,6483.1638
2023-07-19 15:00:00,1910.1,1911.6,1907.0,1908.61,3706.3399
2023-07-19 16:00:00,1908.6,1909.7,1903.53,1904.65,7508.009
2023-07-19 17:00:00,1904.66,1911.95,1902.28,1909.66,5740.9152
2023-07-19 18:00:00,1909.65,1910.86,1907.81,1909.23,2780.4077
2023-07-19 19:00:00,1909.24,1910.32,1907.63,1909.28,3770.9502
2023-07-19 20:00:00,1909.29,1910.68,1903.28,1907.12,6100.8411
2023-07-19 21:00:00,1907.12,1922.04,1902.48,1910.76,16462.7551
2023-07-19 22:00:00,1910.75,1912.69,1896.51,1898.8,15256.1028
2023-07-19 23:00:00,1898.8,1908.73,1894.24,1906.31,11216.7772
2023-07-20 00:00:00,1906.21,1908.53,1900.9,1902.8,7851.7959
2023-07-20 01:00:00,1902.81,1917.74,1901.29,1909.14,13289.0733
2023-07-20 02:00:00,1909.15,1913.58,1904.52,1912.8,12042.9508
2023-07-20 03:00:00,1912.81,1915.0,1908.97,1910.0,6384.5772
2023-07-20 04:00:00,1910.0,1910.37,1898.1,1898.81,8965.4143
2023-07-20 05:00:00,1898.81,1898.81,1882.17,1893.91,26733.7093
2023-07-20 06:00:00,1893.92,1894.9,1886.23,1888.16,9061.3255
2023-07-20 07:00:00,1888.16,1892.53,1884.84,1888.63,5816.5659
2023-07-20 08:00:00,1888.64,1894.45,1882.7,1893.59,12067.2466
2023-07-20 09:00:00,1893.59,1895.99,1892.49,1894.47,4011.0457
2023-07-20 10:00:00,1894.48,1899.9,1894.48,1897.21,5821.887
2023-07-20 11:00:00,1897.22,1898.4,1892.28,1894.33,4685.7019
2023-07-20 12:00:00,1894.32,1897.49,1893.35,1895.94,3907.9765
2023-07-20 13:00:00,1895.94,1909.61,1894.8,1906.7,13167.6231
2023-07-20 14:00:00,1906.69,1908.51,1903.79,1906.43,9147.6344
2023-07-20 15:00:00,1906.43,1914.36,1905.57,1912.52,14446.1259
2023-07-20 16:00:00,1912.51,1917.51,1911.5,1915.36,13015.2611
2023-07-20 17:00:00,1915.36,1921.41,1912.98,1918.79,18964.4488
