timestamp,open,high,low,close,volume
2022-12-08 15:00:00,16805.18,16844.96,16800.03,16825.55,8163.46826
2022-12-08 16:00:00,16825.55,16839.99,16817.81,16832.77,5567.42517
2022-12-08 17:00:00,16832.0,16846.34,16793.0,16801.58,7654.41318
2022-12-08 18:00:00,16801.18,16834.66,16798.71,16822.91,5895.27037
2022-12-08 19:00:00,16822.91,16863.01,16733.49,16851.02,12875.07375
2022-12-08 20:00:00,16850.88,16879.16,16826.02,16829.14,10011.42837
2022-12-08 21:00:00,16829.14,16870.0,16802.88,16856.57,9436.25434
2022-12-08 22:00:00,16856.57,16939.84,16829.26,16897.41,11431.03294
2022-12-08 23:00:00,16897.98,16957.79,16881.26,16917.4,14275.2599
2022-12-09 00:00:00,16917.39,16957.88,16909.46,16947.8,9295.39462
2022-12-09 01:00:00,16947.8,16977.36,16933.65,16966.57,9924.42546
2022-12-09 02:00:00,16966.57,17282.15,16958.96,17248.03,23809.16576
2022-12-09 03:00:00,17248.03,17299.0,17187.0,17251.62,14227.48382
2022-12-09 04:00:00,17251.32,17297.65,17154.94,17195.91,9895.35777
2022-12-09 05:00:00,17195.91,17204.78,17169.25,17180.93,5355.85575
2022-12-09 06:00:00,17180.93,17246.88,17176.04,17201.83,9248.86114
2022-12-09 07:00:00,17202.36,17279.76,17201.23,17224.1,12303.01225
2022-12-09 08:00:00,17224.1,17259.0,17186.5,17204.52,9103.9291
2022-12-09 09:00:00,17204.52,17300.0,17198.12,17234.84,12465.77057
2022-12-09 10:00:00,17235.43,17255.61,17204.42,17216.38,8334.78355
2022-12-09 11:00:00,17215.82,17234.09,17191.05,17202.66,7762.11205
2022-12-09 12:00:00,17202.01,17229.0,17188.0,17225.41,8902.32223
2022-12-09 13:00:00,17225.41,17225.41,17200.8,17218.24,5980.05497
2022-12-09 14:00:00,17218.24,17220.0,17191.41,17218.0,8749.88274
2022-12-09 15:00:00,17218.0,17235.85,17210.54,17211.93,6651.60519
2022-12-09 16:00:00,17211.65,17216.0,17200.0,17206.31,6630.51867
2022-12-09 17:00:00,17206.31,17263.7,17201.76,17237.4,8762.70288
2022-12-09 18:00:00,17238.06,17269.39,17203.12,17216.21,10247.53562
2022-12-09 19:00:00,17216.21,17257.28,17209.29,17241.44,8751.57561
2022-12-09 20:00:00,17241.16,17360.0,17170.85,17256.24,20501.81159
2022-12-09 21:00:00,17257.31,17275.22,17058.21,17150.7,24062.35206
2022-12-09 22:00:00,17151.55,17173.94,17079.83,17156.25,16801.3379
2022-12-09 23:00:00,17156.25,17199.36,17136.94,17181.5,13206.96108
2022-12-10 00:00:00,17181.5,17187.51,17152.07,17159.9,10109.02569
2022-12-10 01:00:00,17159.12,17171.38,17150.61,17164.34,7041.6104
2022-12-10 02:00:00,17163.99,17164.48,17119.03,17147.42,8798.45318
2022-12-10 03:00:00,17147.42,17165.2,17122.48,17142.67,7842.75708
2022-12-10 04:00:00,17142.67,17151.63,17096.38,17101.31,9091.40119
2022-12-10 05:00:00,17101.31,17124.33,17067.1,17111.1,9176.52778
2022-12-10 06:00:00,17111.1,17132.97,17105.49,17132.97,4016.24743
2022-12-10 07:00:00,17132.87,17158.22,17117.11,17128.56,5430.78609
2022-12-10 08:00:00,17128.56,17169.09,17120.77,17152.88,7644.13824
2022-12-10 09:00:00,17152.44,17166.4,17146.64,17154.43,5509.05579
2022-12-10 10:00:00,17154.1,17159.31,17116.4,17141.04,5406.20072
2022-12-10 11:00:00,17141.37,17159.5,17134.58,17145.08,4987.16189
2022-12-10 12:00:00,17145.08,17163.51,17137.88,17152.17,4677.02456
2022-12-10 13:00:00,17152.09,17157.41,17132.5,17134.12,4668.39502
2022-12-10 14:00:00,17134.12,17163.98,17130.28,17147.21,6204.41202
2022-12-10 15:00:00,17147.18,17178.0,17139.26,17154.06,5658.37999
2022-12-10 16:00:00,17154.06,17157.72,17140.0,17141.82,5014.44718
2022-12-10 17:00:00,17141.82,17147.18,17112.52,17145.29,6683.77254
2022-12-10 18:00:00,17145.29,17173.44,17140.84,17163.94,6511.4848
2022-12-10 19:00:00,17163.54,17173.91,17151.33,17168.61,5967.95162
2022-12-10 20:00:00,17168.17,17178.16,17140.23,17159.01,5309.25822
2022-12-10 21:00:00,17159.12,17194.35,17141.55,17158.24,6648.62536
2022-12-10 22:00:00,17158.24,17175.71,17142.91,17166.34,6634.80197
2022-12-10 23:00:00,17166.16,17225.12,17160.72,17207.7,9868.41547
2022-12-11 00:00:00,17207.69,17227.72,17170.55,17189.29,7782.91862
2022-12-11 01:00:00,17189.81,17201.18,17160.14,17169.18,5794.09154
2022-12-11 02:00:00,17169.18,17194.76,17167.69,17185.62,3555.52314
2022-12-11 03:00:00,17185.23,17191.29,17165.14,17175.8,3758.10142
2022-12-11 04:00:00,17175.5,17183.87,17166.73,17171.31,3150.34459
2022-12-11 05:00:00,17171.31,17177.16,17125.0,17125.43,5614.07046
2022-12-11 06:00:00,17125.43,17159.82,17112.25,17138.24,5380.6975
2022-12-11 07:00:00,17138.24,17149.65,17092.0,17127.49,8144.70671
2022-12-11 08:00:00,17127.49,17146.8,17121.92,17141.07,4326.37555
2022-12-11 09:00:00,17140.78,17170.6,17135.19,17163.92,5071.9218
2022-12-11 10:00:00,17164.4,17166.9,17139.79,17143.85,4924.55731
2022-12-11 11:00:00,17143.85,17175.0,17140.03,17153.61,5851.07724
2022-12-11 12:00:00,17153.81,17172.14,17150.29,17168.54,5026.27517
2022-12-11 13:00:00,17168.74,17190.33,17152.53,17174.82,7429.47896
2022-12-11 14:00:00,17174.82,17200.0,17163.0,17172.22,6189.6323
2022-12-11 15:00:00,17172.22,17194.07,17152.94,17180.88,6637.65285
2022-12-11 16:00:00,17180.88,17187.67,17154.56,17176.67,6605.93618
2022-12-11 17:00:00,17176.67,17177.32,17160.01,17168.21,4272.15763
2022-12-11 18:00:00,17167.86,17174.66,17148.22,17167.04,5947.37164
2022-12-11 19:00:00,17166.81,17171.99,17140.01,17167.43,6358.1779
2022-12-11 20:00:00,17167.12,17169.76,17145.66,17160.19,5107.8125
2022-12-11 21:00:00,17159.9,17169.8,17127.96,17157.5,8757.70736
2022-12-11 22:00:00,17157.21,17159.58,17130.1,17154.75,6906.83371
2022-12-11 23:00:00,17154.94,17157.77,17139.67,17153.52,3715.38231
2022-12-12 00:00:00,17153.52,17169.4,17146.0,17163.97,4498.01201
2022-12-12 01:00:00,17164.13,17177.65,17163.68,17177.19,3309.71121
