date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-05-15,6846,749000,72410900,96.5,99.4,94.8,94.8,26.8,550
2023-05-16,6846,559000,50987700,94.3,94.3,90.0,90.4,-4.4,440
2023-05-17,6846,308000,28274800,90.5,93.5,88.5,92.4,2.0,239
2023-05-18,6846,295000,27647300,93.0,95.3,92.6,95.2,2.8,248
2023-05-19,6846,241000,23025300,96.0,97.4,94.6,95.2,0.0,194
2023-05-22,6846,163000,15226700,94.6,95.1,92.4,93.3,-1.9,132
2023-05-23,6846,130000,12157400,93.3,94.5,92.4,93.8,0.5,114
2023-05-24,6846,92000,8543400,93.2,93.2,92.4,92.9,-0.9,77
2023-05-25,6846,83000,7634200,92.1,92.6,91.5,92.6,-0.3,71
2023-05-26,6846,64000,5923600,92.5,93.0,92.3,92.4,-0.2,48
2023-05-29,6846,59000,5476700,92.0,93.7,92.0,93.5,1.1,52
2023-05-30,6846,60000,5518400,93.5,93.5,91.1,91.1,-2.4,52
2023-05-31,6846,35000,3202500,91.6,92.0,90.7,91.7,0.6,33
2023-06-01,6846,23000,2108000,91.1,92.2,91.1,92.2,0.5,19
2023-06-02,6846,76000,6933300,92.0,92.0,91.0,91.1,-1.1,61
2023-06-05,6846,28000,2566200,91.1,92.0,91.1,91.6,0.5,25
2023-06-06,6846,41000,3765100,92.3,92.3,91.0,91.0,-0.6,29
2023-06-07,6846,20000,1820700,90.6,91.8,90.6,90.9,-0.1,20
2023-06-08,6846,142000,12574200,90.7,90.7,87.8,88.0,-2.9,118
2023-06-09,6846,106000,9203100,88.2,88.2,86.0,86.2,-1.8,88
2023-06-12,6846,211000,17646700,85.7,86.0,81.6,81.6,-4.6,179
2023-06-13,6846,80000,6646500,82.3,83.5,82.2,83.2,1.6,75
2023-06-14,6846,44000,3708900,83.6,84.9,83.6,84.2,1.0,37
2023-06-15,6846,32000,2671300,84.2,84.4,83.0,83.0,-1.2,30
2023-06-16,6846,37000,3049700,83.0,83.0,81.8,82.6,-0.4,32
2023-06-19,6846,53000,4342300,82.6,83.3,81.6,82.7,0.1,46
2023-06-20,6846,24000,1978800,82.0,83.0,81.9,83.0,0.3,21
2023-06-21,6846,14000,1150400,82.0,82.9,82.0,82.3,-0.7,14
2023-06-26,6846,35000,2833100,81.6,81.9,80.5,81.0,-1.3,32
2023-06-27,6846,26000,2106800,81.0,81.7,80.8,81.2,0.2,21
2023-06-28,6846,250000,21993100,81.5,89.3,81.5,89.3,8.1,216
2023-06-29,6846,212000,18886000,90.7,90.7,87.5,88.8,-0.5,183
2023-06-30,6846,70000,6224200,89.0,89.6,88.4,88.5,-0.3,62
2023-07-03,6846,65000,5698200,88.5,88.5,87.3,87.7,-0.8,57
2023-07-04,6846,30000,2608600,87.3,87.3,86.8,87.0,-0.7,25
2023-07-05,6846,17000,1479300,86.9,87.3,86.8,87.3,0.3,16
2023-07-06,6846,30000,2598100,87.0,87.0,86.1,86.7,-0.6,19
2023-07-07,6846,222000,19965800,85.9,91.8,85.3,89.0,2.3,155
2023-07-10,6846,151000,13328500,90.0,90.8,86.1,87.0,-2.0,133
2023-07-11,6846,26000,2282600,87.2,88.5,87.2,87.8,0.8,26
2023-07-12,6846,33000,2877000,87.9,87.9,86.7,86.7,-1.1,28
2023-07-13,6846,34000,2962100,86.2,87.7,86.2,87.2,0.5,28
2023-07-14,6846,19000,1653800,87.2,87.3,86.9,87.0,-0.2,19
2023-07-17,6846,57000,4980700,87.0,88.3,87.0,87.0,0.0,46
2023-07-18,6846,14000,1216900,87.0,87.0,86.7,86.7,-0.3,13
2023-07-19,6846,25000,2185600,86.9,88.0,86.8,88.0,1.3,24
2023-07-20,6846,65000,5812500,88.0,90.0,88.0,89.0,1.0,59
2023-07-21,6846,30000,2607700,86.6,87.2,86.5,87.1,-1.9,25
2023-07-24,6846,22000,1910400,86.8,87.1,86.7,86.7,-0.4,20
2023-07-25,6846,11000,957200,86.7,87.2,86.7,87.1,0.4,10
2023-07-26,6846,17000,1474300,87.1,87.1,86.5,86.5,-0.6,16
2023-07-27,6846,37000,3251100,88.0,88.2,87.5,88.1,1.6,28
2023-07-28,6846,159000,14398700,88.1,94.6,88.1,92.5,4.4,129
2023-07-31,6846,95000,8786900,95.0,95.2,90.4,90.5,-2.0,73
2023-08-01,6846,14000,1261500,90.6,90.6,89.6,89.6,-0.9,13
2023-08-02,6846,52000,4548100,88.8,88.9,86.1,87.2,-2.4,47
2023-08-04,6846,23000,1995900,87.2,87.5,86.3,86.3,-0.9,22
2023-08-07,6846,31000,2675800,86.2,86.8,86.0,86.8,0.5,29
2023-08-08,6846,25000,2151600,86.0,86.2,86.0,86.0,-0.8,22
2023-08-09,6846,23000,1967800,85.4,86.0,85.2,85.2,-0.8,22
2023-08-10,6846,19000,1593400,84.5,84.5,83.4,83.6,-1.6,19
2023-08-11,6846,14000,1167500,83.5,84.0,83.1,83.5,-0.1,14
2023-08-14,6846,25000,2044700,81.3,82.7,81.1,81.8,-1.7,22
2023-08-15,6846,5000,410700,81.8,83.0,81.7,83.0,1.2,5
2023-08-16,6846,2000,166000,83.0,83.0,83.0,83.0,0.0,2
2023-08-17,6846,8000,659400,83.0,83.0,82.0,83.0,0.0,8
2023-08-18,6846,4000,332900,83.3,83.3,83.2,83.2,0.2,4
2023-08-21,6846,1000,83200,83.2,83.2,83.2,83.2,0.0,1
2023-08-22,6846,11000,949600,89.9,89.9,84.2,84.3,1.1,11
2023-08-23,6846,5000,416500,83.3,83.3,83.3,83.3,-1.0,4
2023-08-24,6846,5000,411900,83.3,83.3,82.0,82.0,-1.3,5
2023-08-25,6846,5000,408500,81.3,81.8,81.3,81.8,-0.2,5
