date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,5ema,10ema,22ema,66ema
2023-03-10,6753,5367921,467848608,85.5,90.6,84.6,87.1,0.0,4202,,,,
2023-03-13,6753,3480444,277665883,85.1,85.1,76.6,78.4,-8.7,3005,,,,
2023-03-14,6753,1408610,111145202,77.7,80.9,77.4,78.4,0.0,1275,,,,
2023-03-15,6753,2160251,167056108,78.6,81.0,73.6,78.5,0.1,2008,,,,
2023-03-16,6753,1700262,135297449,80.0,80.3,78.5,79.8,1.3,1344,80.44,,,
2023-03-17,6753,4221618,365621889,84.6,87.7,82.0,87.7,7.9,2861,82.86,,,
2023-03-20,6753,4161275,376648107,90.1,93.1,88.0,90.5,2.8,2965,85.40666666666667,,,
2023-03-21,6753,2446457,214822954,90.0,90.4,86.9,87.1,-3.4,2013,85.97111111111111,,,
2023-03-22,6753,1010203,88554728,88.0,89.0,87.1,87.5,0.4,908,86.48074074074074,,,
2023-03-23,6753,1197305,106171880,86.3,89.7,86.3,88.6,1.1,1070,87.18716049382716,84.36,,
2023-03-24,6753,1003598,88436164,88.7,89.5,87.4,87.8,-0.8,924,87.39144032921811,84.98545454545454,,
2023-03-27,6753,4328126,398820547,86.4,96.5,86.4,96.5,8.7,3258,90.4276268861454,87.07900826446281,,
2023-03-28,6753,8266869,852029518,97.8,106.0,97.5,106.0,9.5,6241,95.61841792409693,90.51918858001503,,
2023-03-29,6753,5798053,617959332,107.5,114.0,100.5,114.0,8.0,4927,101.74561194939795,94.78842702001229,,
2023-03-30,6753,3605201,407759213,110.5,117.0,109.0,113.0,-1.0,3442,105.49707463293197,98.09962210728278,,
2023-03-31,6753,2992530,339204968,113.0,117.0,109.0,116.0,3.0,2679,108.99804975528798,101.354236269595,,
2023-04-06,6753,3557943,441512753,120.0,127.5,119.0,127.5,11.5,2474,115.16536650352532,106.108011493305,,
2023-04-07,6753,6341187,860559093,132.5,139.5,131.0,136.5,9.0,5901,122.27691100235022,111.63382758543136,,
2023-04-10,6753,3794153,503850115,135.5,137.5,128.0,132.0,-4.5,3915,125.51794066823348,115.33676802444384,,
2023-04-11,6753,4743529,594954391,129.0,131.5,120.0,124.0,-8.0,5099,125.01196044548898,116.9119011109086,,
2023-04-12,6753,5120662,658800389,122.0,136.0,119.0,136.0,12.0,4600,128.67464029699266,120.38246454528885,,
2023-04-13,6753,6383634,905541684,137.5,146.5,137.5,140.0,4.0,6024,132.44976019799512,123.94928917341815,103.31363636363636,
2023-04-14,6753,3682804,507893339,136.0,143.0,133.0,138.0,-2.0,3651,134.29984013199675,126.5039638691603,106.3298418972332,
2023-04-17,6753,3314706,464623782,135.0,144.0,134.0,140.0,2.0,3208,136.19989342133115,128.95778862022206,109.2576817322564,
2023-04-18,6753,3320879,451444023,138.5,141.5,133.0,133.5,-6.5,3294,135.2999289475541,129.78364523472715,111.36570940771237,
2023-04-19,6753,3267062,426102695,134.0,135.5,127.0,128.5,-5.0,3101,133.03328596503607,129.5502551920495,112.85564772008522,
2023-04-20,6753,2701722,334996364,128.5,130.0,121.0,121.0,-7.5,2806,129.0221906433574,127.99566333894958,113.56385226616476,
2023-04-21,6753,5074694,617620814,121.0,132.0,110.0,129.0,8.0,4608,129.01479376223827,128.1782700045951,114.90612598215043,
2023-04-24,6753,2202196,280198783,125.5,131.0,123.0,126.5,-2.5,2144,128.1765291748255,127.87313000375963,115.91428894022431,
2023-04-25,6753,3969985,519491846,126.5,135.5,125.5,129.5,3.0,3770,128.61768611655035,128.1689245485306,117.09565511933523,
2023-04-26,6753,2178708,273957185,125.5,129.0,122.5,126.0,-3.5,2143,127.74512407770023,127.77457463061596,117.86994597852348,
2023-04-27,6753,2169994,280320339,125.5,131.5,125.0,129.0,3.0,2058,128.16341605180014,127.99737924323124,118.8377767629997,
2023-04-28,6753,3642805,481180794,130.0,135.0,128.0,135.0,6.0,3332,130.44227736786675,129.27058301718918,120.2431874792606,
2023-05-02,6753,3354672,443948392,136.0,138.0,129.0,130.0,-5.0,3160,130.29485157857783,129.40320428679115,121.0916059593249,
2023-05-03,6753,1416412,183544935,129.0,133.0,128.0,128.0,-2.0,1513,129.5299010523852,129.1480762346473,121.69233587590534,
2023-05-04,6753,1848342,230428048,129.0,129.5,123.0,124.0,-4.0,2088,127.68660070159014,128.21206237380235,121.89300232147879,
2023-05-05,6753,1165306,146615209,122.5,129.0,122.5,125.5,1.5,1201,126.95773380106009,127.71896012402011,122.20665429352411,
