date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2008-01-02,1618,238001,2624760,10.85,11.15,10.85,11.0,0.15,77
2008-01-03,1618,53190,574431,10.65,10.95,10.65,10.75,-0.25,27
2008-01-04,1618,241332,2662234,10.8,11.3,10.8,11.2,0.45,69
2008-01-07,1618,928194,10393653,10.7,11.4,10.6,11.0,-0.2,161
2008-01-08,1618,783270,8609864,11.0,11.1,10.7,11.0,0.0,118
2008-01-09,1618,113539,1230870,10.75,10.95,10.75,10.85,-0.15,51
2008-01-10,1618,130273,1426625,10.9,11.0,10.85,10.95,0.1,37
2008-01-11,1618,99726,1081290,11.1,11.1,10.7,10.85,-0.1,35
2008-01-14,1618,98541,1086145,11.2,11.2,10.85,10.9,0.05,49
2008-01-15,1618,278028,3102658,11.0,11.3,11.0,11.05,0.15,87
2008-01-16,1618,195818,2126389,10.8,11.15,10.6,10.6,-0.45,83
2008-01-17,1618,54683,587289,10.6,10.95,10.6,10.65,0.05,29
2008-01-18,1618,293620,3123594,10.7,10.8,10.5,10.8,0.15,80
2008-01-21,1618,295788,3115022,10.9,10.9,10.4,10.5,-0.3,103
2008-01-22,1618,207072,2046718,10.2,10.4,9.77,9.77,-0.73,69
2008-01-23,1618,251045,2461479,10.0,10.0,9.21,9.7,-0.07,79
2008-01-24,1618,287951,2745121,10.0,10.0,9.3,9.59,-0.11,88
2008-01-25,1618,145030,1387685,9.79,9.79,9.5,9.52,-0.07,44
2008-01-28,1618,256000,2378940,9.52,9.52,9.0,9.52,0.0,73
2008-01-29,1618,308771,2911771,9.46,9.65,9.2,9.65,0.13,69
2008-01-30,1618,244000,2329650,9.6,9.79,9.36,9.52,-0.13,67
2008-01-31,1618,115300,1098020,9.35,9.59,9.35,9.59,0.07,33
2008-02-01,1618,219901,2128670,9.59,9.81,9.59,9.7,0.11,52
2008-02-12,1618,88000,861090,9.98,9.98,9.65,9.71,0.01,30
2008-02-13,1618,114381,1105893,9.87,9.87,9.51,9.51,-0.2,37
2008-02-14,1618,91056,865610,9.55,9.64,9.41,9.55,0.04,48
2008-02-15,1618,46600,443660,9.54,9.55,9.44,9.5,-0.05,27
2008-02-18,1618,176256,1704485,9.54,9.75,9.54,9.63,0.13,61
2008-02-19,1618,159799,1561249,9.63,9.89,9.63,9.7,0.07,64
2008-02-20,1618,155226,1516956,9.7,9.88,9.65,9.85,0.15,45
2008-02-21,1618,157311,1545435,9.82,9.97,9.76,9.88,0.03,64
2008-02-22,1618,143238,1417646,9.84,9.96,9.81,9.94,0.06,44
2008-02-25,1618,1203390,12673642,9.96,10.6,9.95,10.6,0.66,277
2008-02-26,1618,1072999,11820637,11.2,11.2,10.7,10.95,0.35,277
2008-02-27,1618,388705,4212767,10.7,11.0,10.55,10.95,0.0,116
2008-02-29,1618,310941,3337371,10.95,10.95,10.6,10.7,-0.25,103
2008-03-03,1618,207002,2155370,10.4,10.55,10.35,10.45,-0.25,63
2008-03-04,1618,869785,9344046,10.5,11.0,10.45,10.75,0.3,198
2008-03-05,1618,404083,4374343,10.75,11.0,10.65,10.9,0.15,133
2008-03-06,1618,565854,6202134,11.0,11.15,10.8,10.8,-0.1,172
2008-03-07,1618,223999,2389887,10.6,10.8,10.6,10.8,0.0,81
2008-03-10,1618,501450,5341374,11.0,11.0,10.5,10.5,-0.3,103
2008-03-11,1618,334671,3495193,10.5,10.7,10.35,10.35,-0.15,103
2008-03-12,1618,276706,2938569,10.55,10.75,10.45,10.45,0.1,90
2008-03-13,1618,174622,1793893,10.45,10.55,10.15,10.3,-0.15,60
2008-03-14,1618,134401,1367740,10.0,10.4,10.0,10.1,-0.2,59
2008-03-17,1618,299971,2969755,10.0,10.0,9.72,9.88,-0.22,74
2008-03-18,1618,181643,1809070,9.88,10.05,9.88,10.05,0.17,48
2008-03-19,1618,139023,1394776,10.05,10.25,9.91,9.94,-0.11,55
2008-03-20,1618,162689,1650915,10.5,10.5,9.94,10.15,0.21,66
2008-03-21,1618,961509,10343768,10.15,10.85,10.15,10.85,0.7,303
2008-03-24,1618,1795271,20739631,11.6,11.6,11.2,11.6,0.75,365
2008-03-25,1618,3523907,42890034,11.95,12.4,11.6,12.0,0.4,703
2008-03-26,1618,1400644,16955068,12.05,12.35,11.95,12.35,0.35,271
2008-03-27,1618,1339685,16540403,12.4,12.55,12.15,12.3,-0.05,286
2008-03-28,1618,402249,4869973,12.3,12.3,12.0,12.2,-0.1,118
2008-03-31,1618,494244,5838903,12.2,12.2,11.5,11.95,-0.25,138
2008-04-01,1618,304372,3565377,11.95,11.95,11.6,11.6,-0.35,67
2008-04-02,1618,576290,6889543,11.7,12.2,11.6,12.2,0.6,134
2008-04-03,1618,437284,5319878,12.15,12.3,11.9,11.95,-0.25,131
2008-04-07,1618,321918,3883981,11.95,12.3,11.85,11.85,-0.1,106
2008-04-08,1618,431372,5167972,11.95,12.1,11.65,12.0,0.15,87
2008-04-09,1618,481037,5844740,12.1,12.3,11.95,11.95,-0.05,121
2008-04-10,1618,571740,6837249,11.95,12.2,11.8,12.15,0.2,121
2008-04-11,1618,2237782,28274248,12.2,12.9,12.0,12.7,0.55,462
2008-04-14,1618,1026278,13179848,12.6,13.1,12.6,12.7,0.0,258
2008-04-15,1618,335427,4238039,12.6,12.95,12.45,12.55,-0.15,121
2008-04-16,1618,720262,9093645,12.35,12.8,12.35,12.55,0.0,173
2008-04-17,1618,844785,10491482,12.65,12.8,12.2,12.35,-0.2,183
2008-04-18,1618,534092,6612118,12.25,12.5,12.2,12.5,0.15,149
2008-04-21,1618,587566,7224159,12.6,12.6,12.2,12.45,-0.05,114
2008-04-22,1618,227999,2798287,12.35,12.4,12.2,12.35,-0.1,80
2008-04-23,1618,392043,4786773,12.35,12.35,12.1,12.25,-0.1,116
2008-04-24,1618,812273,9739010,12.3,12.3,11.9,12.0,-0.25,144
2008-04-25,1618,389329,4736328,12.1,12.25,12.1,12.25,0.25,119
