date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,5ema,10ema,22ema,66ema
2023-03-14,2645,8433623,768527459,91.9,94.7,89.5,89.5,0.0,5999,,,,
2023-03-15,2645,4003732,360092663,90.3,91.5,88.5,89.5,0.0,2879,,,,
2023-03-16,2645,3228453,278196662,88.6,88.7,84.1,84.7,-4.8,2750,,,,
2023-03-17,2645,3583662,316852380,85.4,90.2,85.4,89.9,5.2,2643,,,,
2023-03-20,2645,2509092,225630526,89.1,91.4,88.1,90.8,0.9,1926,88.88000000000001,,,
2023-03-21,2645,1760202,158898306,90.8,90.9,89.5,90.1,-0.7,1437,89.28666666666668,,,
2023-03-22,2645,2463430,224563552,91.5,92.4,90.1,90.9,0.8,1755,89.82444444444445,,,
2023-03-23,2645,2062055,188098361,90.0,92.3,89.9,91.8,0.9,1716,90.48296296296297,,,
2023-03-24,2645,1470629,133766748,91.4,91.7,90.5,90.6,-1.2,1290,90.52197530864198,,,
2023-03-27,2645,5164197,481749257,90.8,96.1,90.6,95.8,5.2,4049,92.281316872428,90.35999999999999,,
2023-03-28,2645,4571454,430274714,95.4,95.8,91.9,95.7,-0.1,3896,93.420877914952,91.33090909090907,,
2023-03-29,2645,4122824,398587808,96.5,99.0,94.6,99.0,3.3,3639,95.28058527663467,92.72528925619834,,
2023-03-30,2645,3436983,338199413,98.0,99.6,97.2,98.8,-0.2,2959,96.45372351775644,93.82978211870773,,
2023-03-31,2645,2140607,209730096,98.9,98.9,97.5,97.8,-1.0,1870,96.90248234517097,94.55163991530632,,
2023-04-06,2645,4693426,468736780,98.0,103.5,96.7,103.5,5.7,3232,99.10165489678064,96.17861447615972,,
2023-04-07,2645,5304229,550116998,102.0,106.0,102.0,102.0,-1.5,4399,100.0677699311871,97.23704820776705,,
2023-04-10,2645,2863607,285105678,102.0,103.0,97.9,99.2,-2.8,2732,99.77851328745807,97.59394853362758,,
2023-04-11,2645,2409919,238493911,98.3,99.8,98.2,99.8,0.6,1960,99.78567552497205,97.99504880024075,,
2023-04-12,2645,4010691,409050485,100.5,104.0,99.9,103.0,3.2,3095,100.85711701664803,98.9050399274697,,
2023-04-13,2645,9201403,993967584,103.5,113.0,101.5,108.0,5.0,6728,103.2380780110987,100.55866903156613,,
2023-04-14,2645,7173196,782617298,106.5,112.0,106.0,111.5,3.5,5032,105.99205200739912,102.54800193491774,,
2023-04-17,2645,5634720,676556588,114.0,122.5,114.0,122.5,11.0,3277,111.49470133826608,106.17563794675087,97.47272727272725,
2023-04-18,2645,11769591,1434452999,123.0,128.0,116.5,121.0,-1.5,7471,114.66313422551072,108.87097650188707,99.5185770750988,
2023-04-19,2645,6089462,723749238,121.0,122.0,115.5,118.5,-2.5,4514,115.94208948367381,110.6217080469985,101.1691355903076,
2023-04-20,2645,6768159,761780207,117.5,118.5,109.0,111.0,-7.5,5380,114.29472632244921,110.69048840208968,102.02399336506346,
2023-04-21,2645,5943668,655036805,111.5,115.0,104.0,112.5,1.5,4951,113.69648421496613,111.01949051080065,102.9349504637536,
