date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,5ema,10ema,22ema,66ema
2023-09-19,6901,29086502,1373490285,45.2,49.6,45.0,47.7,0.0,18398,,,,
2023-09-20,6901,13233743,607206290,47.35,47.4,45.0,45.0,-2.7,10097,,,,
2023-09-21,6901,6158369,267055841,44.0,44.3,42.9,43.0,-2.0,5079,,,,
2023-09-22,6901,3473844,153883704,43.05,44.9,43.0,44.55,1.55,2899,,,,
2023-09-25,6901,3027608,133242748,44.8,44.85,43.6,43.75,-0.8,2417,44.8,,,
2023-09-26,6901,3993578,169377683,43.6,43.9,42.05,42.05,-1.7,3178,43.88333333333333,,,
2023-09-27,6901,1983909,83740394,42.1,42.7,41.2,42.2,0.15,1557,43.32222222222222,,,
2023-09-28,6901,1314989,55355537,42.0,42.45,41.6,42.0,-0.2,1225,42.88148148148148,,,
2023-10-02,6901,1239425,53087347,42.5,43.4,42.4,42.85,0.85,1143,42.870987654320984,,,
2023-10-03,6901,1944493,81770671,42.8,42.8,41.5,41.55,-1.3,1780,42.43065843621399,43.465,,
2023-10-04,6901,1857675,75654053,41.0,41.1,40.35,40.65,-0.9,1753,41.83710562414266,42.95318181818182,,
2023-10-05,6901,998552,41107674,41.15,41.45,40.95,41.05,0.4,996,41.57473708276177,42.60714876033058,,
2023-10-06,6901,3795914,165913731,41.8,44.45,41.8,43.95,2.9,3083,42.366491388507846,42.85130353117957,,
2023-10-11,6901,2422767,104504540,43.85,43.85,42.6,42.6,-1.35,1938,42.44432759233857,42.80561198005601,,
2023-10-12,6901,1188693,50168420,42.55,42.55,42.0,42.25,-0.35,950,42.379551728225714,42.704591620045825,,
2023-10-13,6901,939694,39799337,42.5,42.75,42.0,42.05,-0.2,885,42.269701152150475,42.58557496185568,,
2023-10-16,6901,1191844,50067029,42.05,42.6,41.55,42.25,0.2,942,42.26313410143365,42.524561332427375,,
2023-10-17,6901,812430,34368650,42.6,42.6,42.05,42.05,-0.2,787,42.192089400955766,42.43827745380422,,
2023-10-18,6901,2896379,125704741,42.3,44.4,42.3,42.7,0.65,2282,42.361392933970514,42.485863371294364,,
2023-10-19,6901,6011825,271733222,42.95,46.3,42.8,45.6,2.9,4669,43.44092862264701,43.052070031059024,,
2023-10-20,6901,3260236,144802370,44.75,45.35,43.8,44.0,-1.6,2832,43.62728574843134,43.22442093450284,,
2023-10-23,6901,2585924,116594847,44.0,45.75,44.0,45.0,1.0,2027,44.084857165620896,43.54725349186596,43.12727272727273,
2023-10-24,6901,2056296,91517747,45.4,45.5,44.05,44.3,-0.7,1797,44.15657144374726,43.684116493344874,43.22924901185771,
2023-10-25,6901,1661314,73574870,44.55,44.85,44.0,44.0,-0.3,1292,44.104380962498176,43.74154985819126,43.296270836913564,
2023-10-26,6901,1333993,58476294,43.8,44.45,43.35,43.45,-0.55,1055,43.88625397499879,43.68854079306558,43.309638590225426,
2023-10-27,6901,1560733,68782410,43.5,44.4,43.35,43.85,0.4,1209,43.874169316665856,43.7178970125082,43.35662653890147,
2023-10-30,6901,1282115,56087196,44.4,44.4,43.2,43.25,-0.6,1042,43.66611287777724,43.6328248284158,43.34735466595352,
2023-10-31,6901,1687407,71806653,43.7,43.7,42.0,42.0,-1.25,1425,43.11074191851816,43.33594758688565,43.23019339065321,
2023-11-01,6901,826670,34654467,42.45,42.5,41.65,41.85,-0.15,786,42.69049461234544,43.06577529836099,43.11017657407467,
2023-11-02,6901,748336,31452685,42.1,42.3,41.9,42.0,0.15,615,42.460329741563626,42.871997971386264,43.01363948067687,
2023-11-03,6901,834415,35167694,42.3,42.55,42.0,42.05,0.05,620,42.32355316104242,42.72254379477058,42.92984474322671,
2023-11-06,6901,2430619,106849613,43.35,44.5,43.2,44.05,2.0,1898,42.899035440694945,42.96389946844866,43.02724954816352,
2023-11-07,6901,11986765,569684300,44.2,48.45,44.2,48.45,4.4,7410,44.749356960463295,43.96137229236709,43.498793065714516,
2023-11-08,6901,18002706,916504739,49.8,53.1,48.1,52.9,4.45,11941,47.466237973642194,45.58657733011852,44.31628932086978,
2023-11-09,6901,10527038,542923547,51.2,52.9,50.3,52.0,-0.9,8594,48.97749198242813,46.752654179187886,44.984438075576755,
2023-11-10,6901,27045996,1517038039,56.1,57.2,53.2,54.5,2.5,14680,50.81832798828542,48.16126251024463,45.811878242917906,
2023-11-13,6901,11521986,596759207,52.0,53.0,50.6,50.8,-3.7,8086,50.81221865885694,48.641032962927426,46.24562796092504,
2023-11-14,6901,6005428,299964560,50.8,51.7,48.9,49.85,-0.95,5427,50.49147910590463,48.860845151486075,46.559051616496774,
2023-11-15,6901,5862001,296943042,50.4,51.8,49.55,51.4,1.55,3854,50.79431940393642,49.3225096693977,46.98000364984488,
2023-11-16,6901,4424401,227679223,51.4,52.4,50.6,51.1,-0.3,3087,50.896212935957614,49.645689729507204,47.338264202032285,
2023-11-17,6901,3249022,164135130,51.6,51.6,50.2,50.2,-0.9,2417,50.66414195730508,49.74647341505135,47.587110793159916,
2023-11-20,6901,2907722,144834092,50.4,50.7,49.5,49.6,-0.6,2264,50.30942797153672,49.719841885042015,47.762144637232964,
2023-11-21,6901,4450840,222694092,49.8,51.3,49.1,51.1,1.5,3242,50.57295198102448,49.970779724125286,48.05239292964749,
2023-11-22,6901,3000801,153257983,51.4,51.7,50.6,50.7,-0.4,2211,50.61530132068299,50.10336522882978,48.282619631417276,
2023-11-23,6901,6457287,336729962,51.4,53.0,51.0,52.6,1.9,4779,51.276867547121995,50.557298823588,48.65804401129404,
2023-11-24,6901,3424751,179490135,52.8,53.2,51.8,52.2,-0.4,2701,51.584578364748,50.85597176475382,48.966040184224994,
2023-11-27,6901,3624426,190825644,52.5,53.5,51.7,52.0,-0.2,2706,51.723052243165334,51.063976898434944,49.22986277690108,
2023-11-28,6901,3055002,156122581,52.4,52.4,50.3,50.8,-1.2,2568,51.41536816211022,51.0159810987195,49.3663964484749,
2023-11-29,6901,1736871,88668658,50.8,51.6,50.5,51.6,0.8,1385,51.47691210807348,51.122166353497775,49.56062284425969,
2023-11-30,6901,1868496,95385783,51.8,51.9,50.7,50.8,-0.8,1322,51.25127473871565,51.06359065286181,49.6683947708458,
2023-12-01,6901,1976898,100512233,50.7,51.4,50.5,50.6,-0.2,1489,51.034183159143765,50.97930144325058,49.74940392120703,
2023-12-04,6901,1319127,67000715,51.0,51.2,50.4,50.6,0.0,1023,50.88945543942918,50.91033754447775,49.823368797623814,
2023-12-05,6901,2210477,110700966,50.6,51.4,49.8,49.8,-0.8,1791,50.526303626286115,50.70845799093634,49.82133672826522,
2023-12-06,6901,2012597,99414464,49.8,49.95,49.2,49.25,-0.55,1655,50.10086908419074,50.4432838107661,49.77165527363346,
2023-12-07,6901,1457426,72592266,49.35,50.6,49.3,49.85,0.6,1146,50.01724605612716,50.33541402699044,49.7784678585349,
2023-12-08,6901,1320490,65505172,49.55,50.2,49.3,49.45,-0.4,1181,49.82816403741811,50.174429658446726,49.74990543605361,
2023-12-11,6901,1561214,76545044,49.8,49.8,48.8,48.85,-0.6,1193,49.502109358278744,49.933624266001864,49.67165278944025,
2023-12-12,6901,897445,43944311,49.05,49.3,48.8,48.8,-0.05,765,49.26807290551916,49.72751076309243,49.595856894706316,
2023-12-13,6901,1752458,84620680,49.0,49.15,47.8,47.85,-0.95,1587,48.79538193701278,49.3861451698029,49.44404325168838,
2023-12-14,6901,1223536,59455256,48.1,49.2,48.0,48.35,0.5,990,48.646921291341854,49.197755138929644,49.348909055889386,
2023-12-15,6901,1273296,62031446,48.45,49.25,48.1,48.95,0.6,982,48.74794752756124,49.15270875003335,49.314221311899004,
2023-12-18,6901,1743412,83794474,49.05,49.05,47.5,47.8,-1.15,1339,48.43196501837416,48.90676170457274,49.182549893473,
2023-12-19,6901,1821695,85894110,47.8,48.0,46.75,46.85,-0.95,1391,47.90464334558277,48.53280503101406,48.97971946795361,
2023-12-20,6901,876615,41449531,47.05,47.7,46.9,47.4,0.55,706,47.73642889705518,48.32684047992059,48.84235255769677,
2023-12-21,6901,845876,39759229,47.0,47.5,46.85,46.95,-0.45,655,47.47428593137012,48.076505847207756,48.67780016137531,
2023-12-22,6901,1062509,49860779,47.15,47.35,46.75,46.8,-0.15,756,47.24952395424675,47.84441387498816,48.514513190820935,46.67196969696969
2023-12-25,6901,888814,41711073,47.45,47.5,46.6,46.7,-0.1,700,47.06634930283116,47.636338624990316,48.35672943509738,46.67280642243328
2023-12-26,6901,876395,41717503,47.0,48.0,46.8,47.75,1.05,729,47.29423286855411,47.65700432953753,48.303970353784564,46.704961454599456
2023-12-27,6901,2906601,142929017,48.35,49.65,48.2,49.4,1.65,2307,47.99615524570274,47.973912633257974,48.399277279542424,46.78541036640246
2023-12-28,6901,1723475,83856593,49.5,49.75,48.15,48.6,-0.8,1496,48.19743683046849,48.08774669993834,48.41673142914743,46.839577221136715
2023-12-29,6901,955978,46735555,49.0,49.15,48.5,48.8,0.2,755,48.39829122031232,48.217247299949555,48.450059130960696,46.898097304087855
2024-01-02,6901,753980,36619887,49.1,49.15,48.25,48.3,-0.5,661,48.365527480208215,48.232293245413274,48.43701051087716,46.93994514575687
2024-01-03,6901,1729653,82111595,48.0,48.15,47.1,47.2,-1.1,1504,47.97701832013881,48.044603564429046,48.329444379496536,46.94770797722682
2024-01-04,6901,1372826,64245732,47.0,47.2,46.55,46.55,-0.65,1239,47.501345546759204,47.772857461805586,48.174710085627275,46.935836097309604
