date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,5ema,10ema,22ema,66ema,264ema
2015-12-23,6462,3899000,548571500,142.0,146.0,134.0,137.5,22.5,3324,,,,,
2015-12-24,6462,2727000,353417000,139.5,139.5,120.0,121.0,-16.5,2081,,,,,
2015-12-25,6462,1106000,139007500,124.0,129.5,122.5,124.0,3.0,875,,,,,
2015-12-28,6462,652000,77098000,121.0,122.5,116.0,117.0,-7.0,563,,,,,
2015-12-29,6462,1142000,140707000,118.0,130.0,116.5,129.0,12.0,881,125.7,,,,
2015-12-30,6462,1794000,237834000,128.0,136.0,126.0,135.5,6.5,1373,128.96666666666667,,,,
2015-12-31,6462,1529000,212421500,136.0,145.0,133.5,143.0,7.5,1013,133.64444444444445,,,,
2016-01-04,6462,1304000,179402000,140.0,142.0,133.0,136.0,-7.0,1058,134.42962962962963,,,,
2016-01-05,6462,872000,116541000,133.5,136.0,131.5,134.0,-2.0,679,134.28641975308642,,,,
2016-01-06,6462,2459000,345449000,136.0,147.0,132.0,147.0,13.0,1745,138.52427983539096,132.4,,,
2016-01-07,6462,2585000,383040000,147.0,153.0,140.5,148.0,1.0,2011,141.68285322359398,135.23636363636365,,,
2016-01-08,6462,1874000,271162500,145.0,148.0,138.0,145.0,-3.0,1412,142.78856881572932,137.0115702479339,,,
2016-01-11,6462,1718000,253339500,142.0,149.5,141.5,149.5,4.5,1348,145.02571254381954,139.28219383921865,,,
2016-01-12,6462,1297000,191677000,149.0,151.5,142.0,143.5,-6.0,982,144.5171416958797,140.04906768663344,,,
2016-01-13,6462,1248000,184043500,147.0,149.5,145.5,148.0,4.5,901,145.6780944639198,141.49469174360917,,,
2016-01-14,6462,711000,101899500,144.5,146.0,141.0,144.5,-3.5,550,145.28539630927986,142.0411114265893,,,
2016-01-15,6462,613000,87898500,144.5,146.0,141.0,141.0,-3.5,497,143.85693087285324,141.85181843993672,,,
2016-01-18,6462,657000,92766500,139.0,144.0,139.0,141.0,0.0,561,142.90462058190215,141.69694235994822,,,
2016-01-19,6462,553000,76533500,141.0,141.0,135.5,138.5,-2.5,466,141.4364137212681,141.1156801126849,,,
2016-01-20,6462,1022000,134360000,136.0,138.5,125.0,135.0,-3.5,802,139.29094248084542,140.00373827401492,,,
2016-01-21,6462,525000,69367000,132.0,135.0,129.0,130.5,-4.5,451,136.36062832056362,138.27578586055768,,,
2016-01-22,6462,360000,46689000,132.0,134.0,127.5,128.0,-2.5,284,133.57375221370907,136.40746115863809,137.11363636363637,,
2016-01-25,6462,799000,107316000,130.0,138.5,128.0,138.5,10.5,598,135.21583480913938,136.78792276615843,137.23418972332016,,
2016-01-26,6462,828000,115994000,135.5,143.0,135.5,137.5,-1.0,646,135.97722320609293,136.91739135412962,137.25730366042276,,
2016-01-27,6462,641000,89349500,139.0,140.5,138.0,140.0,2.5,542,137.31814880406196,137.47786565337879,137.49579899429904,,
2016-01-28,6462,1283000,185253000,139.0,149.5,138.0,149.0,9.0,887,141.21209920270798,139.57279917094627,138.4961642991426,,
2016-01-29,6462,854000,126224000,148.0,149.5,145.5,147.0,-2.0,675,143.14139946847197,140.9231993216833,139.2356282731302,,
2016-01-30,6462,1554000,234202500,149.0,153.0,146.5,153.0,6.0,918,146.42759964564797,143.11898126319545,140.43253016242323,,
2016-02-01,6462,738000,112209000,153.0,154.0,150.0,152.5,-0.5,584,148.45173309709864,144.82462103352356,141.48187536569077,,
2016-02-02,6462,638000,94219500,151.5,151.5,145.0,146.0,-6.5,486,147.6344887313991,145.03832630015563,141.8747557686742,,
2016-02-03,6462,544000,77151000,143.5,145.0,140.0,140.0,-6.0,417,145.08965915426606,144.12226697285462,141.7117335279199,,
2016-02-15,6462,579000,78113000,136.5,139.0,132.0,135.5,-4.5,468,141.89310610284403,142.55458206869923,141.17158278636165,,
2016-02-16,6462,480000,66507500,135.5,140.5,135.5,138.0,2.5,377,140.5954040685627,141.72647623802663,140.89579297885194,,
2016-02-17,6462,252000,34526500,139.5,139.5,136.0,138.0,0.0,216,139.7302693790418,141.04893510383997,140.64398489373437,,
2016-02-18,6462,382000,53652000,139.0,143.5,138.5,138.5,0.5,334,139.32017958602788,140.58549235768726,140.45755142471398,,
2016-02-19,6462,410000,57849500,141.5,143.0,140.0,140.0,1.5,301,139.54678639068524,140.47903920174411,140.41776434430406,,
2016-02-22,6462,1764000,262821500,140.0,154.0,138.0,154.0,14.0,1245,144.36452426045682,142.9373957105179,141.59882831436457,,
2016-02-23,6462,1472000,245619500,158.5,169.0,158.5,169.0,15.0,728,152.5763495069712,147.6760510358783,143.98153889572416,,
2016-02-24,6462,3091000,534255000,169.0,185.0,161.5,184.0,15.0,2175,163.05089967131414,154.28040539299133,147.46140507870467,,
2016-02-25,6462,2108000,363608000,178.0,179.5,166.0,166.0,-18.0,1708,164.03393311420942,156.41124077608382,149.07345681099122,,
2016-02-26,6462,1535000,247622500,164.0,165.5,157.0,161.0,-5.0,1182,163.0226220761396,157.24556063497766,150.11054752307894,,
2016-03-01,6462,980000,159135000,161.5,166.5,158.5,163.0,2.0,809,163.01508138409307,158.291822337709,151.2313694775938,,
2016-03-02,6462,720000,117810500,164.0,166.5,161.0,161.5,-1.5,640,162.51005425606203,158.87512736721644,152.12429387084651,,
2016-03-03,6462,1792000,275046000,161.5,162.0,147.0,152.0,-9.5,1412,159.0067028373747,157.62510420954072,152.1134857081642,,
2016-03-04,6462,846000,129995000,153.0,156.5,149.0,154.0,2.0,734,157.33780189158313,156.96599435326058,152.2775304291934,,
2016-03-07,6462,474000,72000500,154.0,154.0,150.0,152.0,-2.0,383,155.55853459438876,156.0630862890314,152.25339734839397,,
2016-03-08,6462,575000,89129500,151.5,157.5,151.0,154.0,2.0,482,155.03902306292585,155.68797969102567,152.40527583983797,,
2016-03-09,6462,333000,50787500,152.5,154.0,151.5,152.0,-2.0,276,154.0260153752839,155.017437929021,152.37003446246075,,
2016-03-10,6462,470000,71385500,153.5,155.5,150.0,151.0,-1.0,412,153.0173435835226,154.286994669199,152.25090103094243,,
2016-03-11,6462,1465000,235796000,155.0,165.5,155.0,162.5,11.5,1189,156.17822905568173,155.78026836570828,153.1421270282518,,
2016-03-14,6462,904000,145024500,163.0,163.5,156.5,159.5,-3.0,790,157.28548603712116,156.45658320830677,153.69498554753426,,
2016-03-15,6462,912000,146600000,160.0,164.5,155.0,156.5,-3.0,781,157.02365735808078,156.46447717043282,153.93889984774867,,
2016-03-16,6462,648000,99777000,156.0,158.0,149.0,155.0,-1.5,546,156.34910490538718,156.19820859399047,154.0311694262053,,
2016-03-17,6462,621000,94795000,154.0,155.5,151.0,152.5,-2.5,536,155.06606993692478,155.52580703144676,153.8980242587092,,
2016-03-18,6462,636000,95773500,150.5,154.0,148.5,150.5,-2.0,549,153.54404662461653,154.6120239348201,153.60254388838666,,
2016-03-21,6462,1717000,245532500,150.0,150.0,139.0,142.0,-8.5,1476,149.69603108307768,152.3189286739437,152.59362702852695,,
2016-03-22,6462,1079000,148621500,142.0,142.0,135.0,137.5,-4.5,883,145.63068738871846,149.62457800595394,151.2811377216985,,
2016-03-23,6462,428000,59326500,137.5,140.5,136.5,138.5,1.0,398,143.25379159247896,147.60192745941686,150.16973444155082,,
2016-03-24,6462,866000,116241000,139.0,139.0,131.5,133.0,-5.5,731,139.83586106165265,144.9470315577047,148.676714055329,,
2016-03-25,6462,1251000,158591000,131.5,132.0,122.0,125.5,-7.5,1014,135.05724070776844,141.41120763812202,146.66134761573517,,
2016-03-28,6462,1431000,195352500,134.5,138.0,133.0,138.0,12.5,848,136.03816047184563,140.7909880675544,145.90818695349734,,
2016-03-29,6462,2087000,295038000,139.5,144.0,138.0,138.0,0.0,1448,136.6921069812304,140.28353569163542,145.22051852275843,,
2016-03-30,6462,609000,84924500,139.5,142.0,138.0,138.5,0.5,502,137.29473798748694,139.95925647497444,144.63612560773595,,
2016-03-31,6462,857000,121467500,140.0,144.0,139.0,143.5,5.0,624,139.36315865832464,140.6030280249791,144.53733207662847,,
2016-04-01,6462,761000,106659500,142.5,142.5,139.0,139.5,-4.0,588,139.4087724388831,140.4024774749829,144.0993032003999,,
2016-04-06,6462,746000,98679500,139.5,139.5,129.5,131.5,-8.0,605,136.7725149592554,138.7838452068042,143.00371161775644,144.32575757575756,
2016-04-07,6462,1181000,160998500,128.5,141.0,128.0,138.0,6.5,885,137.1816766395036,138.64132789647616,142.56860625969065,144.1369289914066,
2016-04-08,6462,469000,64670500,135.0,140.0,135.0,136.5,-1.5,364,136.9544510930024,138.2519955516623,142.04090136754365,143.90896096181237,
2016-04-11,6462,493000,65555500,136.0,136.0,130.0,134.0,-2.5,448,135.9696340620016,137.47890545136008,141.34169255297465,143.61317108235528,
2016-04-12,6462,756000,101546000,134.0,136.0,132.0,134.5,0.5,537,135.4797560413344,136.93728627838553,140.74676276575946,143.34113612467303,
2016-04-13,6462,442000,58727000,136.0,136.0,131.0,132.0,-2.5,306,134.3198373608896,136.0395978641336,139.98617469917167,143.0025947478171,
