date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2008-01-02,2887,19708527,262543697,13.4,13.5,13.2,13.3,-0.15,2117
2008-01-03,2887,17017745,225903662,13.1,13.5,13.05,13.25,-0.05,2127
2008-01-04,2887,18682391,250763434,13.35,13.65,13.15,13.55,0.3,2792
2008-01-07,2887,22122609,289963767,13.2,13.3,13.0,13.0,-0.55,2192
2008-01-08,2887,20354919,267897524,13.3,13.35,13.0,13.1,0.1,2373
2008-01-09,2887,21588697,281766345,13.0,13.25,12.8,13.25,0.15,2137
2008-01-10,2887,19001550,252455260,13.3,13.4,13.2,13.2,-0.05,1656
2008-01-11,2887,14665692,192987696,13.25,13.3,13.1,13.1,-0.1,1398
2008-01-14,2887,63877542,851543829,13.3,13.6,13.15,13.2,0.1,4878
2008-01-15,2887,99303346,1391422369,13.4,14.1,13.4,14.0,0.8,7597
2008-01-16,2887,96252254,1321863350,13.6,14.0,13.4,13.8,-0.2,8208
2008-01-17,2887,114215560,1591296499,14.05,14.35,13.1,13.7,-0.1,10296
2008-01-18,2887,49629187,674029155,13.1,13.9,13.1,13.75,0.05,6420
2008-01-21,2887,44083840,614649592,13.75,14.1,13.6,13.95,0.2,4753
2008-01-22,2887,41505671,541617223,13.0,13.25,13.0,13.0,-0.95,4093
2008-01-23,2887,29146410,378734135,13.3,13.35,12.65,12.7,-0.3,3714
2008-01-24,2887,24811222,322963401,13.05,13.25,12.75,13.0,0.3,2941
2008-01-25,2887,23321995,303647135,13.1,13.3,12.85,13.0,0.0,2952
2008-01-28,2887,34392054,443236918,13.0,13.05,12.8,12.9,-0.1,2172
2008-01-29,2887,18252690,237883454,13.0,13.15,12.85,13.15,0.25,2954
2008-01-30,2887,27975467,361343185,13.05,13.05,12.75,12.8,-0.35,3027
2008-01-31,2887,12936117,164742522,12.8,12.9,12.6,12.7,-0.1,2080
2008-02-01,2887,20062232,257489600,12.8,12.95,12.75,12.85,0.15,2568
