date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2008-01-02,6152,1127000,42247750,38.2,38.6,36.5,36.5,-2.5,523
2008-01-03,6152,629000,22022900,34.95,35.4,34.75,35.3,-1.2,314
2008-01-04,6152,377000,13425850,35.3,36.1,35.0,35.1,-0.2,218
2008-01-07,6152,270000,8909400,34.0,34.0,32.65,32.65,-2.45,155
2008-01-08,6152,187000,6098650,32.65,33.2,31.55,32.1,-0.55,106
2008-01-09,6152,440000,13978150,31.15,32.7,30.9,32.4,0.3,233
2008-01-10,6152,364000,12065950,33.4,33.5,32.65,33.2,0.8,201
2008-01-11,6152,477000,16284850,33.9,34.6,33.6,33.9,0.7,285
2008-01-14,6152,258000,8605650,34.1,34.35,32.9,33.3,-0.6,123
2008-01-15,6152,311000,10538050,33.6,34.4,33.2,33.3,0.0,144
2008-01-16,6152,174000,5669450,32.5,33.1,32.0,32.1,-1.2,105
2008-01-17,6152,240000,7723650,32.1,32.8,32.1,32.15,0.05,113
2008-01-18,6152,295000,9513750,32.0,34.3,31.4,34.3,2.15,135
2008-01-21,6152,96000,3204350,33.6,33.8,33.05,33.05,-1.25,57
2008-01-22,6152,568000,17549500,30.8,31.75,30.75,30.75,-2.3,216
2008-01-23,6152,559000,16489350,30.75,31.35,28.6,28.6,-2.15,224
2008-01-24,6152,781000,21597700,28.8,29.25,26.6,27.05,-1.55,277
2008-01-25,6152,234000,6681450,27.5,28.9,27.5,28.9,1.85,90
2008-01-28,6152,458000,13432300,29.5,30.0,29.0,29.1,0.2,208
2008-01-29,6152,246000,7219700,29.3,29.6,28.6,29.35,0.25,118
2008-01-30,6152,282000,8440250,29.35,30.8,29.1,30.5,1.15,138
2008-01-31,6152,194000,5700450,30.5,30.5,28.8,29.05,-1.45,80
2008-02-01,6152,168000,4938750,29.05,29.9,29.05,29.5,0.45,88
2008-02-12,6152,106000,3042750,29.5,29.5,28.45,28.45,-1.05,51
2008-02-13,6152,147000,4178550,28.45,29.0,28.3,28.3,-0.15,64
2008-02-14,6152,161000,4721300,28.5,29.6,28.5,29.6,1.3,85
2008-02-15,6152,181000,5299750,29.4,29.7,28.15,29.5,-0.1,100
2008-02-18,6152,254000,7573550,29.7,30.5,29.5,30.05,0.55,133
2008-02-19,6152,225000,6745500,30.05,30.3,29.5,30.3,0.25,92
2008-02-20,6152,174000,5176100,30.3,30.3,29.5,29.8,-0.5,84
2008-02-21,6152,706000,21400850,30.0,31.0,29.6,30.4,0.6,276
2008-02-22,6152,235000,7011600,30.0,30.1,29.6,29.8,-0.6,102
2008-02-25,6152,358000,10722300,30.0,30.35,29.8,29.85,0.05,154
2008-02-26,6152,422000,12616650,30.0,30.1,29.5,29.55,-0.3,147
2008-02-27,6152,567000,17917200,31.6,31.6,31.6,31.6,2.05,164
2008-02-29,6152,2404000,81054650,33.8,33.8,33.15,33.8,2.2,789
2008-03-03,6152,968000,32688700,33.6,34.5,33.0,34.3,0.5,528
2008-03-04,6152,847000,28669950,34.3,34.5,33.5,33.8,-0.5,430
2008-03-05,6152,770000,26117950,33.8,34.9,33.05,33.5,-0.3,364
2008-03-06,6152,679000,22998450,33.6,34.4,33.4,34.25,0.75,339
2008-03-07,6152,328000,10997000,33.8,34.0,33.2,33.5,-0.75,192
2008-03-10,6152,484000,15634050,33.0,33.0,31.65,31.8,-1.7,256
2008-03-11,6152,286000,8854750,30.6,31.4,30.1,31.35,-0.45,148
2008-03-12,6152,442000,13839050,31.5,32.4,30.2,30.35,-1.0,254
2008-03-13,6152,356000,10830100,30.3,30.8,30.2,30.3,-0.05,189
2008-03-14,6152,307000,9308600,30.3,30.6,30.1,30.3,0.0,158
2008-03-17,6152,712000,20332450,29.5,29.5,28.2,29.1,-1.2,273
2008-03-18,6152,276000,7906550,28.5,29.05,28.15,28.5,-0.6,131
2008-03-19,6152,769000,22697750,28.8,30.0,28.8,29.2,0.7,291
2008-03-20,6152,197000,5634600,28.75,28.9,28.3,28.8,-0.4,110
2008-03-21,6152,473000,13648700,28.8,29.2,28.5,28.6,-0.2,210
2008-03-24,6152,707000,20453150,29.6,29.6,28.6,28.7,0.1,266
2008-03-25,6152,660000,19054000,28.8,29.4,28.2,28.65,-0.05,268
2008-03-26,6152,2003000,60497100,28.7,30.65,28.7,29.95,1.3,725
2008-03-27,6152,558000,16363900,29.95,29.95,29.0,29.0,-0.95,275
2008-03-28,6152,655000,19247600,29.0,29.7,29.0,29.3,0.3,269
2008-03-31,6152,414000,12094250,29.2,29.5,29.0,29.0,-0.3,168
2008-04-01,6152,1478000,44441550,29.3,30.5,29.15,30.25,1.25,649
2008-04-02,6152,1174000,36034850,31.0,31.0,30.35,30.5,0.25,494
2008-04-03,6152,1208000,37873200,30.8,32.2,30.4,32.0,1.5,632
2008-04-07,6152,962000,30696350,32.4,32.65,31.5,31.65,-0.35,416
2008-04-08,6152,814000,25937000,31.65,32.3,31.5,31.5,-0.15,373
2008-04-09,6152,707000,22013750,31.6,31.65,30.65,30.7,-0.8,290
2008-04-10,6152,589000,18234800,30.8,31.3,30.7,30.8,0.1,299
2008-04-11,6152,709000,21670600,30.9,31.05,30.1,30.4,-0.4,307
2008-04-14,6152,519000,15600200,30.0,30.35,29.85,30.0,-0.4,209
2008-04-15,6152,938000,28459400,30.2,31.0,30.15,30.45,0.45,325
2008-04-16,6152,658000,20069000,30.55,30.9,30.3,30.4,-0.05,289
2008-04-17,6152,1296000,40398100,30.6,31.5,30.6,31.2,0.8,550
2008-04-18,6152,699000,21834400,31.4,31.6,30.9,31.0,-0.2,343
2008-04-21,6152,3242000,105535150,31.5,33.15,31.5,33.15,2.15,1222
2008-04-22,6152,1865000,61457100,33.0,33.5,32.3,33.2,0.05,855
