date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2008-01-02,2328,11395885,800252615,71.0,71.7,67.6,68.5,-2.5,5401
2008-01-03,2328,6052073,404695272,66.6,67.5,66.2,66.8,-1.7,3127
2008-01-04,2328,7741958,516193030,66.6,68.0,65.0,65.8,-1.0,3893
2008-01-07,2328,6061722,372867484,62.0,63.0,61.2,61.2,-4.6,2902
2008-01-08,2328,9763090,572925130,59.3,60.5,57.0,57.0,-4.2,4709
2008-01-09,2328,27009272,1473795046,53.1,56.0,53.1,55.5,-1.5,10291
2008-01-10,2328,17802945,1022463795,57.0,58.5,56.0,56.2,0.7,7903
2008-01-11,2328,10470482,603421975,58.0,58.5,56.8,57.1,0.9,4771
2008-01-14,2328,10295879,577378858,58.2,58.3,53.6,54.8,-2.3,4921
2008-01-15,2328,11650095,672799215,56.5,58.6,56.1,57.1,2.3,5130
2008-01-16,2328,10388435,577103825,55.4,57.2,54.0,55.0,-2.1,5136
2008-01-17,2328,10724709,600347307,56.0,57.5,54.5,56.3,1.3,5215
2008-01-18,2328,11214756,642496602,55.5,60.0,55.0,59.7,3.4,5363
2008-01-21,2328,7292005,429042887,59.3,59.7,58.0,58.5,-1.2,3376
2008-01-22,2328,5927092,323179812,54.5,55.0,54.5,54.5,-4.0,2249
2008-01-23,2328,8983517,468922306,55.0,55.5,50.7,50.7,-3.8,3881
2008-01-24,2328,13942683,674894469,51.5,52.5,47.2,47.2,-3.5,6043
2008-01-25,2328,11041413,546968849,48.0,50.5,48.0,50.5,3.3,4684
2008-01-28,2328,8470225,405554875,49.9,50.5,47.0,47.0,-3.5,3711
2008-01-29,2328,10796967,504473342,47.5,48.35,45.0,45.5,-1.5,5262
2008-01-30,2328,6844355,319288351,46.0,47.4,45.6,46.1,0.6,3285
2008-01-31,2328,12637737,580856315,46.6,48.0,44.2,44.5,-1.6,6025
2008-02-01,2328,6175552,280299572,46.0,46.0,44.8,45.1,0.6,2929
2008-02-12,2328,4922942,210401562,45.1,45.1,41.95,41.95,-3.15,2297
2008-02-13,2328,12489192,502041430,40.9,41.9,39.05,39.05,-2.9,5125
2008-02-14,2328,9029481,374051475,40.0,41.75,40.0,41.75,2.7,3509
2008-02-15,2328,13264840,565981851,40.9,44.0,40.5,43.65,1.9,6268
2008-02-18,2328,11540908,523073418,44.0,45.95,44.0,45.6,1.95,5135
2008-02-19,2328,8251228,373378868,46.5,46.5,44.5,45.45,-0.15,4254
2008-02-20,2328,15788217,739049161,45.0,48.35,44.85,46.4,0.95,7220
2008-02-21,2328,15798060,766687443,47.3,49.35,47.0,49.2,2.8,6778
2008-02-22,2328,21674350,1095639550,48.5,52.0,48.0,52.0,2.8,9107
2008-02-25,2328,9320296,512464742,54.8,55.6,54.0,55.6,3.6,3931
2008-02-26,2328,21087800,1166140500,57.2,57.5,53.5,54.0,-1.6,9524
2008-02-27,2328,11955666,662772053,55.0,56.5,54.7,55.5,1.5,5698
2008-02-29,2328,16245708,922165589,55.5,57.8,55.3,57.1,1.6,7033
2008-03-03,2328,9377288,502420215,55.0,55.5,53.2,53.2,-3.9,4436
