date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,5ema,10ema,22ema,66ema,264ema
2018-10-03,4568,657000,59697700,90.9,93.9,88.8,90.4,15.4,535,,,,,
2018-10-04,4568,336000,30366800,89.0,92.5,88.6,91.7,1.3,296,,,,,
2018-10-05,4568,591000,55847200,92.5,98.0,92.1,96.0,4.3,492,,,,,
2018-10-08,4568,273000,25875000,95.4,96.3,93.0,93.8,-2.2,239,,,,,
2018-10-09,4568,236000,21725700,94.8,95.0,90.5,90.6,-3.2,165,92.5,,,,
2018-10-11,4568,182000,15049500,85.1,85.1,81.6,81.6,-9.0,142,88.86666666666666,,,,
2018-10-12,4568,80000,6483100,81.6,82.7,79.0,82.7,1.1,67,86.8111111111111,,,,
2018-10-15,4568,50000,4048100,81.5,82.0,80.6,80.6,-2.1,41,84.74074074074073,,,,
2018-10-16,4568,30000,2430800,80.5,81.8,80.5,80.8,0.2,29,83.42716049382716,,,,
2018-10-17,4568,77000,6273000,81.5,82.4,80.8,80.8,0.0,43,82.55144032921811,86.9,,,
2018-10-18,4568,28000,2268800,80.0,82.0,80.0,80.8,0.0,22,81.96762688614541,85.7909090909091,,,
2018-10-19,4568,53000,4140700,79.0,79.0,77.8,77.9,-2.9,45,80.61175125743027,84.35619834710744,,,
2018-10-22,4568,14000,1097100,77.9,78.9,77.9,78.5,0.6,14,79.90783417162018,83.29143501126973,,,
2018-10-23,4568,6000,468700,78.2,78.5,78.0,78.0,-0.5,6,79.27188944774679,82.32935591831159,,,
2018-10-24,4568,9000,696200,77.9,78.0,76.8,76.8,-1.2,9,78.44792629849786,81.32401847861857,,,
2018-10-25,4568,31000,2347100,75.0,76.8,75.0,75.9,-0.9,22,77.59861753233191,80.33783330068792,,,
2018-10-26,4568,22000,1678300,76.9,76.9,75.8,75.9,0.0,20,77.03241168822127,79.53095451874466,,,
2018-10-29,4568,11000,823300,75.0,75.0,74.5,74.5,-1.4,11,76.18827445881418,78.61623551533654,,,
2018-10-30,4568,48000,3522600,74.5,74.5,72.0,73.9,-0.6,22,75.42551630587612,77.75873814891172,,,
2018-10-31,4568,46000,3521900,75.4,79.9,74.8,79.9,6.0,44,76.91701087058408,78.14805848547323,,,
2018-11-01,4568,3000,241300,81.0,81.0,79.5,79.5,-0.4,3,77.77800724705605,78.39386603356901,,,
2018-11-02,4568,14000,1084700,79.0,79.0,76.6,76.6,-2.9,13,77.38533816470404,78.0677085729201,81.6909090909091,,
2018-11-05,4568,8000,602800,75.1,75.8,75.0,75.8,-0.8,7,76.85689210980269,77.65539792329827,81.17865612648222,,
2018-11-06,4568,11000,842500,75.7,77.7,75.5,77.7,1.9,11,77.13792807320179,77.6635073917895,80.87616428939681,,
2018-11-07,4568,6000,468500,78.0,78.5,78.0,78.0,0.3,4,77.42528538213453,77.72468786600959,80.62606304684057,,
2018-11-08,4568,7000,544400,78.0,78.1,77.3,77.3,-0.7,7,77.38352358808969,77.64747189037148,80.33684017320226,,
2018-11-09,4568,8000,610200,76.6,76.9,75.5,75.5,-1.8,8,76.7556823920598,77.25702245575849,79.9162453755325,,
