date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,5ema,10ema,22ema,66ema,264ema
2008-01-02,6153,1903000,33671950,17.1,18.15,17.1,17.5,0.3,557,,,,,
2008-01-03,6153,760000,12925250,17.0,17.25,16.8,16.95,-0.55,260,,,,,
2008-01-04,6153,626000,10671650,16.95,17.25,16.9,16.95,0.0,202,,,,,
2008-01-07,6153,809000,13138750,16.95,16.95,15.8,15.8,-1.15,287,,,,,
2008-01-08,6153,541000,8781350,16.5,16.5,15.9,16.0,0.2,211,16.64,,,,
2008-01-09,6153,646000,10289750,15.7,16.1,15.7,16.0,0.0,214,16.426666666666666,,,,
2008-01-10,6153,761000,12255300,16.05,16.2,16.0,16.0,0.0,217,16.284444444444443,,,,
2008-01-11,6153,440000,7042350,16.0,16.25,15.9,15.95,-0.05,142,16.172962962962963,,,,
2008-01-14,6153,537000,8672950,16.2,16.4,16.0,16.4,0.45,177,16.24864197530864,,,,
2008-01-15,6153,902000,15153550,16.45,17.2,16.4,16.75,0.35,308,16.415761316872427,16.43,,,
2008-01-16,6153,705000,11415450,16.6,16.6,16.0,16.0,-0.75,198,16.277174211248283,16.35181818181818,,,
2008-01-17,6153,516000,8313100,16.4,16.4,16.0,16.15,0.15,142,16.234782807498856,16.31512396694215,,,
2008-01-18,6153,415000,6637500,15.55,16.4,15.55,16.3,0.15,137,16.256521871665903,16.31237415477085,,,
2008-01-21,6153,769470,12749400,16.6,16.8,16.4,16.5,0.0,235,16.33768124777727,16.346487944812512,,,
2008-01-22,6153,1135856,17591087,16.0,16.0,15.35,15.35,-1.15,305,16.008454165184844,16.165308318482964,,,
2008-01-23,6153,2958801,42934897,15.4,15.6,14.3,14.45,-0.9,677,15.488969443456563,15.853434078758788,,,
2008-01-24,6153,3759563,51451513,14.55,14.65,13.45,13.45,-1.0,678,14.809312962304375,15.416446064439008,,,
2008-01-25,6153,1219067,16578669,13.0,13.95,13.0,13.8,0.35,399,14.472875308202918,15.122546779995552,,,
2008-01-28,6153,854458,11646878,13.6,13.8,13.3,13.8,0.0,222,14.248583538801945,14.88208372908727,,,
2008-01-29,6153,692232,9603399,13.8,14.05,13.7,13.85,0.05,202,14.115722359201296,14.694432141980494,,,
2008-01-30,6153,584589,8173851,13.85,14.1,13.8,14.1,0.25,229,14.110481572800865,14.586353570711314,,,
2008-01-31,6153,593042,8326731,14.1,14.2,13.9,14.05,-0.05,221,14.09032104853391,14.488834739672892,15.550000000000004,,
2008-02-01,6153,765188,10744332,13.95,14.25,13.9,14.1,0.05,231,14.093547365689274,14.418137514277822,15.423913043478265,,
2008-02-12,6153,476245,6536729,13.9,13.95,13.55,13.6,-0.5,137,13.929031577126182,14.269385238954582,15.265311909262763,,
2008-02-13,6153,385517,5246749,13.7,13.75,13.5,13.65,0.05,124,13.836021051417454,14.15676974096284,15.12485000410948,,
2008-02-14,6153,904366,12768547,13.6,14.35,13.6,14.25,0.6,265,13.974014034278303,14.173720697151415,15.048776090708655,,
2008-02-15,6153,445101,6235467,14.2,14.2,13.85,14.15,-0.1,152,14.032676022852202,14.169407843123885,14.970621648038337,,
2008-02-18,6153,671814,9465446,14.1,14.2,14.0,14.1,-0.05,216,14.055117348568135,14.156788235283178,14.894915417774135,,
2008-02-19,6153,1992598,28347915,14.1,14.4,14.1,14.3,0.2,517,14.136744899045423,14.182826737958964,14.843183642315514,,
2008-02-20,6153,671997,9509358,14.3,14.3,14.0,14.0,-0.3,229,14.091163266030282,14.149585512875516,14.769863325592427,,
2008-02-21,6153,2906649,40883126,14.05,14.25,13.9,14.2,0.2,673,14.12744217735352,14.158751783261787,14.720309992932215,,
