date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2008-01-02,6274,582000,8854950,15.1,15.35,15.05,15.05,-0.35,182
2008-01-03,6274,406000,5982150,14.9,14.9,14.6,14.85,-0.2,130
2008-01-04,6274,410000,6020700,14.75,14.8,14.6,14.7,-0.15,122
2008-01-07,6274,885000,12471150,14.25,14.35,13.7,14.0,-0.7,198
2008-01-08,6274,315000,4398050,13.8,14.1,13.8,14.0,0.0,136
2008-01-09,6274,473000,6585300,13.8,14.15,13.6,14.05,0.05,128
2008-01-10,6274,382000,5352200,14.15,14.2,13.9,13.9,-0.15,115
2008-01-11,6274,187000,2612500,14.0,14.1,13.9,14.05,0.15,74
2008-01-14,6274,386000,5397500,14.15,14.2,13.85,13.95,-0.1,122
2008-01-15,6274,801000,11439200,14.05,14.5,14.0,14.2,0.25,194
2008-01-16,6274,431000,5992000,14.1,14.1,13.75,13.9,-0.3,125
2008-01-17,6274,396000,5492050,13.9,14.05,13.75,13.9,0.0,118
2008-01-18,6274,304000,4244700,13.8,14.2,13.7,14.2,0.3,102
2008-01-21,6274,140000,1967600,14.1,14.2,14.0,14.05,-0.15,50
2008-01-22,6274,956000,12656300,13.8,13.8,13.1,13.1,-0.95,209
2008-01-23,6274,1228000,15382700,13.25,13.3,12.2,12.2,-0.9,274
2008-01-24,6274,1015000,12502050,12.6,12.6,12.1,12.3,0.1,204
2008-01-25,6274,391000,4946850,12.6,12.85,12.35,12.8,0.5,138
2008-01-28,6274,267000,3329050,12.55,12.7,12.35,12.35,-0.45,85
2008-01-29,6274,255000,3157000,12.35,12.5,12.3,12.45,0.1,73
2008-01-30,6274,222000,2783600,12.45,12.6,12.45,12.6,0.15,80
2008-01-31,6274,262000,3283150,12.7,12.7,12.3,12.7,0.1,71
2008-02-01,6274,646000,8298500,12.6,13.45,12.55,13.45,0.75,169
2008-02-12,6274,153000,1988300,13.0,13.15,12.85,12.85,-0.6,65
2008-02-13,6274,211000,2731800,13.0,13.1,12.7,12.95,0.1,76
2008-02-14,6274,464000,6130500,13.2,13.35,13.1,13.3,0.35,142
2008-02-15,6274,295000,3895050,13.25,13.35,13.1,13.35,0.05,80
2008-02-18,6274,284000,3776550,13.0,13.45,13.0,13.35,0.0,96
2008-02-19,6274,506000,6892450,13.35,13.85,13.35,13.75,0.4,146
2008-02-20,6274,523000,7187100,13.65,14.1,13.5,13.85,0.1,155
2008-02-21,6274,672000,9444050,14.0,14.15,13.9,14.15,0.3,175
2008-02-22,6274,308000,4294050,14.0,14.15,13.8,14.15,0.0,102
2008-02-25,6274,555000,7939800,14.05,14.4,14.05,14.3,0.15,151
2008-02-26,6274,470000,6720750,14.35,14.4,14.15,14.4,0.1,141
2008-02-27,6274,898000,12937400,14.4,14.5,14.3,14.5,0.1,243
2008-02-29,6274,1545000,22522950,14.4,14.75,14.25,14.55,0.05,296
2008-03-03,6274,511000,7264800,14.2,14.4,14.05,14.3,-0.25,150
2008-03-04,6274,594000,8562400,14.3,14.55,14.3,14.4,0.1,164
2008-03-05,6274,519000,7395300,14.4,14.45,14.1,14.35,-0.05,144
2008-03-06,6274,900000,12977850,14.35,14.55,14.35,14.55,0.2,258
2008-03-07,6274,528000,7574400,14.5,14.5,14.3,14.35,-0.2,145
2008-03-10,6274,307000,4355850,14.35,14.4,14.1,14.15,-0.2,100
2008-03-11,6274,441000,6219650,14.1,14.2,14.0,14.15,0.0,111
2008-03-12,6274,501000,7086400,14.3,14.35,14.0,14.15,0.0,147
2008-03-13,6274,240000,3335300,14.15,14.15,13.75,13.9,-0.25,88
2008-03-14,6274,433000,5947000,13.95,14.0,13.55,13.65,-0.25,135
2008-03-17,6274,164000,2188400,13.55,13.6,13.2,13.35,-0.3,65
2008-03-18,6274,135000,1809500,13.35,13.55,13.3,13.55,0.2,47
2008-03-19,6274,230000,3114150,13.55,13.65,13.45,13.6,0.05,81
2008-03-20,6274,195000,2651750,13.5,13.8,13.3,13.8,0.2,76
2008-03-21,6274,347000,4764200,13.7,13.85,13.65,13.8,0.0,117
2008-03-24,6274,853000,11996800,14.4,14.4,13.9,14.2,0.4,202
2008-03-25,6274,555000,7814000,14.2,14.25,14.0,14.1,-0.1,138
2008-03-26,6274,449000,6388700,14.2,14.35,14.1,14.1,0.0,143
2008-03-27,6274,1035000,14826600,14.1,14.45,14.0,14.3,0.2,298
2008-03-28,6274,312000,4479400,14.3,14.4,14.3,14.4,0.1,104
2008-03-31,6274,262000,3754850,14.4,14.4,14.25,14.3,-0.1,76
2008-04-01,6274,591000,8554850,14.4,14.6,14.3,14.3,0.0,202
2008-04-02,6274,1852000,27140400,14.55,14.8,14.35,14.75,0.45,397
2008-04-03,6274,872000,12729550,14.7,14.7,14.45,14.5,-0.25,228
2008-04-07,6274,473000,6894300,14.6,14.7,14.5,14.65,0.15,136
