date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2008-01-02,6277,517300,50479149,97.0,99.3,95.6,96.1,-1.8,338
2008-01-03,6277,177586,16739604,95.0,95.0,93.8,94.5,-1.6,143
2008-01-04,6277,118688,11211002,94.0,95.7,93.7,94.5,0.0,102
2008-01-07,6277,370530,33520458,91.6,92.5,89.1,90.5,-4.0,259
2008-01-08,6277,170295,15359755,90.5,91.8,88.5,89.0,-1.5,149
2008-01-09,6277,144491,12805539,86.1,90.5,86.1,90.0,1.0,124
2008-01-10,6277,345481,31635376,91.3,92.7,90.6,90.6,0.6,208
2008-01-11,6277,154805,14145450,91.1,92.3,90.6,90.6,0.0,144
2008-01-14,6277,259347,23179168,91.5,92.4,88.1,88.1,-2.5,198
2008-01-15,6277,392265,34879531,89.8,90.4,87.1,87.3,-0.8,261
2008-01-16,6277,398366,33995774,87.0,87.0,84.5,84.6,-2.7,256
2008-01-17,6277,314001,26576185,85.0,86.8,83.0,84.9,0.3,241
2008-01-18,6277,117101,9825370,84.0,85.0,83.1,85.0,0.1,99
2008-01-21,6277,96199,8184715,84.5,85.6,84.5,85.6,0.6,85
2008-01-22,6277,286120,22870362,79.7,81.8,79.7,79.7,-5.9,167
2008-01-23,6277,792991,59579829,74.2,78.0,74.2,74.3,-5.4,407
2008-01-24,6277,445194,32357932,74.7,75.5,70.7,70.7,-3.6,309
2008-01-25,6277,291902,21314498,70.3,75.0,70.3,75.0,4.3,234
2008-01-28,6277,123697,9018131,73.0,74.8,72.0,72.1,-2.9,101
2008-01-29,6277,227380,16538210,72.5,73.3,72.2,72.5,0.4,164
2008-01-30,6277,193310,14174302,72.5,74.5,72.5,72.6,0.1,161
2008-01-31,6277,188795,13616898,72.9,72.9,71.5,71.5,-1.1,148
2008-02-01,6277,192298,14014332,72.0,73.6,72.0,73.0,1.5,145
2008-02-12,6277,166366,11962152,73.0,73.3,70.5,72.0,-1.0,134
2008-02-13,6277,105776,7628738,72.3,72.7,71.6,71.7,-0.3,88
2008-02-14,6277,220299,16188426,72.3,74.4,72.1,74.4,2.7,184
2008-02-15,6277,287180,21336837,73.9,75.8,73.2,74.0,-0.4,213
2008-02-18,6277,659334,51798618,74.5,79.1,74.5,79.1,5.1,381
2008-02-19,6277,733634,59957577,81.0,83.0,81.0,81.2,2.1,468
2008-02-20,6277,262322,20829747,81.2,81.2,78.3,78.6,-2.6,181
2008-02-21,6277,412510,33321407,79.0,82.0,79.0,81.2,2.6,288
2008-02-22,6277,155049,12361005,79.5,80.5,79.3,79.5,-1.7,118
2008-02-25,6277,470088,37444014,80.2,81.6,78.8,79.0,-0.5,307
2008-02-26,6277,322760,25421127,79.8,80.0,77.9,77.9,-1.1,244
2008-02-27,6277,313468,24755772,78.1,79.4,78.1,79.4,1.5,228
2008-02-29,6277,306804,24468838,79.2,80.4,79.0,80.4,1.0,231
2008-03-03,6277,675971,50709218,75.0,77.3,74.8,74.9,-5.5,471
2008-03-04,6277,765879,56837746,74.0,75.2,73.7,74.0,-0.9,557
2008-03-05,6277,927836,66540056,74.0,74.2,69.9,71.0,-3.0,718
2008-03-06,6277,2376077,171741721,71.0,73.1,71.0,72.6,1.6,1337
2008-03-07,6277,1562796,114852308,72.0,75.0,72.0,73.0,0.4,896
2008-03-10,6277,581450,42384357,73.2,74.0,72.0,72.1,-0.9,355
2008-03-11,6277,347790,25008650,72.0,72.5,71.3,72.0,-0.1,257
2008-03-12,6277,623787,45229273,73.5,73.5,71.7,72.4,0.4,450
2008-03-13,6277,654098,47482013,72.4,73.3,71.8,72.0,-0.4,487
2008-03-14,6277,547311,39193054,72.0,72.8,71.1,71.1,-0.9,362
2008-03-17,6277,674061,47453392,70.5,71.3,70.1,71.1,0.0,352
2008-03-18,6277,480950,34388400,71.1,72.5,70.5,71.8,0.7,330
2008-03-19,6277,476870,34347364,73.0,73.1,71.3,71.8,0.0,297
2008-03-20,6277,537296,38649968,71.8,72.5,71.5,72.0,0.2,261
2008-03-21,6277,704720,51450271,72.9,73.5,72.5,73.5,1.5,406
2008-03-24,6277,1916119,146988582,77.7,78.6,74.0,74.0,0.5,714
2008-03-25,6277,349744,25874830,74.1,74.7,73.3,73.3,-0.7,227
2008-03-26,6277,450965,33568675,74.3,75.0,73.6,74.4,1.1,274
2008-03-27,6277,2971775,231549586,75.0,79.6,74.4,76.5,2.1,1326
2008-03-28,6277,1956926,151118382,76.0,78.0,76.0,76.3,-0.2,811
2008-03-31,6277,1839851,141028056,76.4,77.2,76.0,76.0,-0.3,692
2008-04-01,6277,1189623,91336048,75.9,77.5,75.5,75.5,-0.5,561
