date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2008-01-02,1216,23784225,1029723392,43.9,44.4,42.0,42.0,-1.9,7992
2008-01-03,1216,39893604,1704074782,41.0,44.3,40.85,43.9,1.9,12743
2008-01-04,1216,58737334,2622306409,43.9,45.7,43.2,45.25,1.35,16492
2008-01-07,1216,59610497,2690172382,44.3,46.5,43.6,43.6,-1.65,15794
2008-01-08,1216,34059999,1520582505,44.9,45.0,43.8,45.0,1.4,9453
2008-01-09,1216,23417356,1040215826,44.6,44.9,43.65,44.8,-0.2,6340
2008-01-10,1216,58396937,2663141842,45.2,47.3,43.9,43.9,-0.9,16063
2008-01-11,1216,49393012,2118235681,43.6,44.7,41.95,42.5,-1.4,14213
2008-01-14,1216,53133541,2356624295,44.3,45.05,43.5,45.05,2.55,14777
2008-01-15,1216,76568519,3630973426,45.95,48.2,44.8,48.05,3.0,20083
2008-01-16,1216,38838319,1811609724,47.0,47.6,45.8,46.0,-2.05,11954
2008-01-17,1216,56261036,2467677903,46.3,46.3,42.8,42.85,-3.15,15604
2008-01-18,1216,56557513,2297624162,40.6,41.8,39.9,40.9,-1.95,16005
2008-01-21,1216,27864964,1151571647,40.95,41.9,40.8,41.1,0.2,8889
2008-01-22,1216,30297120,1165718814,38.25,39.3,38.25,38.25,-2.85,9960
2008-01-23,1216,44912179,1758378195,39.0,39.8,38.55,39.75,1.5,12543
2008-01-24,1216,30985605,1271582616,41.95,41.95,39.9,40.9,1.15,10179
2008-01-25,1216,24162433,1001910230,41.35,42.25,40.6,41.8,0.9,8080
2008-01-28,1216,12657750,515231309,41.8,41.8,39.7,39.9,-1.9,4565
2008-01-29,1216,16083774,638680349,40.75,40.8,38.8,40.4,0.5,6314
2008-01-30,1216,16937422,682764280,40.75,40.9,39.6,40.0,-0.4,5143
2008-01-31,1216,24145795,941795964,39.7,40.35,38.5,39.05,-0.95,7945
2008-02-01,1216,26429832,1085524983,39.7,41.75,39.6,41.7,2.65,9043
2008-02-12,1216,35770254,1516144549,41.6,43.3,41.4,42.6,0.9,10977
2008-02-13,1216,19283507,825393329,43.3,43.5,42.05,42.15,-0.45,6550
2008-02-14,1216,15629613,673287049,43.1,43.5,42.5,43.2,1.05,4945
2008-02-15,1216,12726641,540566765,42.95,43.0,41.9,42.95,-0.25,5174
2008-02-18,1216,27436938,1216315886,43.8,45.15,43.5,43.5,0.55,9466
2008-02-19,1216,19886055,877182865,44.0,44.75,43.6,43.6,0.1,6533
