date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2008-01-02,1455,1698722,13133482,7.64,7.85,7.52,7.66,-0.03,302
2008-01-03,1455,958559,7323156,7.77,7.77,7.5,7.64,-0.02,177
2008-01-04,1455,847300,6475497,7.6,7.7,7.57,7.65,0.01,129
2008-01-07,1455,769166,5636087,7.48,7.48,7.2,7.23,-0.42,165
2008-01-08,1455,614153,4480317,7.23,7.36,7.23,7.25,0.02,100
2008-01-09,1455,330867,2378734,7.07,7.35,7.07,7.29,0.04,112
2008-01-10,1455,599413,4368549,7.29,7.31,7.26,7.27,-0.02,126
2008-01-11,1455,702934,5102859,7.28,7.34,7.21,7.28,0.01,154
2008-01-14,1455,1747201,12349646,6.78,7.28,6.78,7.27,-0.01,280
2008-01-15,1455,1865825,13851567,7.3,7.55,7.28,7.5,0.23,368
2008-01-16,1455,2481440,18997679,7.47,7.85,7.33,7.53,0.03,495
2008-01-17,1455,1102640,8337734,7.6,7.68,7.41,7.61,0.08,228
2008-01-18,1455,1524853,11576346,7.5,7.69,7.5,7.62,0.01,257
2008-01-21,1455,1073260,8214335,7.6,7.71,7.57,7.63,0.01,174
2008-01-22,1455,2013982,14515195,7.5,7.5,7.1,7.1,-0.53,262
2008-01-23,1455,797543,5537098,7.1,7.23,6.8,6.81,-0.29,182
2008-01-24,1455,762557,5276320,7.0,7.09,6.83,6.9,0.09,157
2008-01-25,1455,641083,4529603,6.96,7.2,6.96,7.2,0.3,155
2008-01-28,1455,449246,3184337,7.1,7.2,7.0,7.0,-0.2,108
2008-01-29,1455,320194,2236488,7.02,7.13,6.93,6.96,-0.04,84
2008-01-30,1455,139856,980313,7.0,7.08,6.96,7.0,0.04,64
2008-01-31,1455,285969,2003740,7.14,7.14,6.95,7.0,0.0,97
2008-02-01,1455,538642,3893552,7.15,7.37,7.15,7.2,0.2,154
2008-02-12,1455,170280,1217138,7.1,7.23,7.1,7.2,0.0,53
2008-02-13,1455,148923,1067859,7.22,7.24,7.11,7.12,-0.08,49
2008-02-14,1455,286476,2076024,7.2,7.3,7.13,7.21,0.09,79
2008-02-15,1455,388544,2778540,7.12,7.2,7.12,7.15,-0.06,84
2008-02-18,1455,529597,3794772,7.15,7.19,7.14,7.17,0.02,99
2008-02-19,1455,1197233,8708286,7.2,7.39,7.19,7.34,0.17,221
2008-02-20,1455,470182,3418918,7.34,7.34,7.21,7.21,-0.13,93
2008-02-21,1455,996426,7345739,7.25,7.45,7.25,7.4,0.19,167
2008-02-22,1455,839884,6187993,7.4,7.45,7.27,7.4,0.0,129
2008-02-25,1455,3328230,25559763,7.4,7.85,7.4,7.8,0.4,620
2008-02-26,1455,5263223,41521156,7.88,8.0,7.8,7.93,0.13,787
2008-02-27,1455,6054196,49200558,8.25,8.25,7.95,8.05,0.12,1138
2008-02-29,1455,2377825,19108601,8.05,8.1,7.98,8.08,0.03,405
2008-03-03,1455,1625055,12970293,8.04,8.04,7.86,8.0,-0.08,279
2008-03-04,1455,1707307,13756466,7.9,8.12,7.9,8.07,0.07,399
2008-03-05,1455,4001080,33478188,8.05,8.6,8.05,8.48,0.41,813
2008-03-06,1455,4021469,34509766,8.66,8.74,8.38,8.5,0.02,699
2008-03-07,1455,1609446,13546318,8.5,8.55,8.31,8.31,-0.19,296
2008-03-10,1455,756082,6160105,8.26,8.36,8.06,8.07,-0.24,174
2008-03-11,1455,768970,6258279,7.9,8.23,7.9,8.23,0.16,183
2008-03-12,1455,1514166,12517304,8.34,8.36,8.18,8.18,-0.05,332
2008-03-13,1455,1211892,9698188,8.16,8.2,7.85,7.85,-0.33,233
2008-03-14,1455,1616526,12667428,7.87,8.0,7.62,7.62,-0.23,302
2008-03-17,1455,627070,4727559,7.57,7.7,7.5,7.62,0.0,125
2008-03-18,1455,673165,5108720,7.7,7.77,7.53,7.6,-0.02,126
2008-03-19,1455,829420,6430729,7.82,7.82,7.62,7.62,0.02,181
2008-03-20,1455,496057,3791957,7.6,7.73,7.56,7.7,0.08,183
2008-03-21,1455,840947,6534600,7.85,7.85,7.67,7.85,0.15,209
2008-03-24,1455,2075539,16855684,8.25,8.25,8.03,8.15,0.3,445
2008-03-25,1455,1212390,9894770,8.23,8.24,8.05,8.11,-0.04,300
2008-03-26,1455,2160827,17790104,8.11,8.32,8.11,8.2,0.09,440
2008-03-27,1455,1236859,10082963,8.15,8.2,8.11,8.17,-0.03,247
2008-03-28,1455,1083451,8861299,8.19,8.2,8.15,8.19,0.02,188
2008-03-31,1455,728118,5923341,8.18,8.18,8.11,8.13,-0.06,204
2008-04-01,1455,860153,6976434,8.13,8.16,8.05,8.05,-0.08,194
2008-04-02,1455,864093,7002371,8.13,8.14,8.06,8.1,0.05,171
2008-04-03,1455,2594228,20881284,8.1,8.1,8.04,8.05,-0.05,191
2008-04-07,1455,783081,6349819,8.05,8.14,8.04,8.13,0.08,194
2008-04-08,1455,347460,2799216,8.11,8.11,8.03,8.04,-0.09,87
2008-04-09,1455,918031,7445331,8.03,8.15,8.03,8.06,0.02,213
2008-04-10,1455,829018,6762426,8.05,8.2,8.05,8.15,0.09,178
2008-04-11,1455,2550857,21002798,8.2,8.33,8.12,8.27,0.12,460
2008-04-14,1455,3473101,29224991,8.3,8.55,8.25,8.5,0.23,633
2008-04-15,1455,1925936,16278734,8.55,8.56,8.35,8.48,-0.02,330
2008-04-16,1455,7833372,69456608,8.55,9.05,8.46,9.05,0.57,1345
2008-04-17,1455,3026289,26829197,9.09,9.09,8.6,8.6,-0.45,601
2008-04-18,1455,5482556,49445206,8.65,9.2,8.65,9.2,0.6,1031
2008-04-21,1455,4949588,46151353,9.5,9.65,9.11,9.12,-0.08,892
2008-04-22,1455,1450262,12952984,8.72,9.12,8.72,8.9,-0.22,338
2008-04-23,1455,930473,8310174,8.91,9.07,8.9,8.9,0.0,263
2008-04-24,1455,739512,6579530,8.95,9.0,8.8,8.8,-0.1,208
2008-04-25,1455,1121998,9826192,8.8,8.88,8.62,8.63,-0.17,219
2008-04-28,1455,858731,7337724,8.63,8.65,8.47,8.52,-0.11,253
2008-04-29,1455,1335313,11175898,8.49,8.49,8.3,8.3,-0.22,320
2008-04-30,1455,713613,5894585,8.29,8.34,8.1,8.3,0.0,170
2008-05-02,1455,1134351,9628986,8.32,8.6,8.32,8.45,0.15,253
2008-05-05,1455,811946,6875817,8.45,8.6,8.31,8.36,-0.09,198
2008-05-06,1455,565311,4694103,8.34,8.37,8.25,8.29,-0.07,164
2008-05-07,1455,440303,3686478,8.3,8.42,8.3,8.4,0.11,143
2008-05-08,1455,779498,6524094,8.4,8.42,8.32,8.4,0.0,173
2008-05-09,1455,1145289,9777283,8.41,8.65,8.41,8.48,0.08,230
2008-05-12,1455,957980,8155918,8.5,8.6,8.42,8.46,-0.02,186
2008-05-13,1455,679002,5763111,8.5,8.55,8.42,8.48,0.02,169
2008-05-14,1455,755636,6464272,8.5,8.65,8.43,8.53,0.05,186
2008-05-15,1455,1222959,10541355,8.56,8.66,8.56,8.57,0.04,304
2008-05-16,1455,873760,7524543,8.59,8.65,8.59,8.59,0.02,221
2008-05-19,1455,1548350,13362471,8.6,8.67,8.59,8.66,0.07,310
2008-05-20,1455,1625773,14088287,8.76,8.76,8.5,8.5,-0.16,379
2008-05-21,1455,963504,8189951,8.53,8.58,8.4,8.5,0.0,205
2008-05-22,1455,1162724,9866539,8.46,8.62,8.41,8.6,0.1,224
2008-05-23,1455,1339707,11449915,8.61,8.68,8.45,8.45,-0.15,277
2008-05-26,1455,840866,7018433,8.5,8.5,8.29,8.29,-0.16,168
2008-05-27,1455,661385,5468783,8.3,8.33,8.23,8.25,-0.04,128
2008-05-28,1455,587208,4843418,8.26,8.3,8.16,8.18,-0.07,163
2008-05-29,1455,974567,7914963,8.21,8.27,7.9,8.09,-0.09,177
2008-05-30,1455,1375532,11051997,8.1,8.12,7.92,8.01,-0.08,172
2008-06-02,1455,752442,5980011,8.0,8.01,7.9,7.99,-0.02,116
2008-06-03,1455,460938,3654067,7.97,7.97,7.9,7.9,-0.09,99
2008-06-04,1455,463627,3708489,8.01,8.05,7.95,8.0,0.1,121
2008-06-05,1455,359464,2863058,8.01,8.03,7.91,8.02,0.02,104
2008-06-06,1455,519474,4194862,8.05,8.12,8.0,8.0,-0.02,114
2008-06-09,1455,669796,5251383,7.9,7.91,7.76,7.86,-0.14,196
2008-06-10,1455,486782,3822346,7.9,7.94,7.76,7.78,-0.08,125
2008-06-11,1455,443600,3409219,7.78,7.8,7.63,7.63,-0.15,104
2008-06-12,1455,915434,6640591,7.55,7.55,7.1,7.13,-0.5,160
2008-06-13,1455,697021,4985768,7.13,7.22,7.12,7.2,0.07,143
2008-06-16,1455,528310,3849980,7.28,7.33,7.25,7.25,0.05,109
2008-06-17,1455,492706,3577671,7.28,7.3,7.17,7.2,-0.05,68
