date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,5ema,10ema,22ema,66ema
2023-03-27,6861,1399729,175077720,120.0,129.0,120.0,128.0,0.0,1340,,,,
2023-03-28,6861,697203,87493024,125.0,128.5,123.5,125.0,-3.0,661,,,,
2023-03-29,6861,730060,94577137,125.0,134.0,125.0,130.0,5.0,734,,,,
2023-03-30,6861,628540,82006165,129.0,134.0,128.0,129.5,-0.5,602,,,,
2023-03-31,6861,396122,50631888,130.0,131.0,125.0,130.0,0.5,410,128.5,,,
2023-04-06,6861,1045608,145475976,130.5,143.0,130.0,143.0,13.0,929,133.33333333333334,,,
2023-04-07,6861,2226375,343218081,152.0,157.0,147.5,156.5,13.5,1941,141.05555555555557,,,
2023-04-10,6861,1334702,199115382,150.0,153.5,145.0,153.0,-3.5,1349,145.03703703703704,,,
2023-04-11,6861,999246,152649430,149.0,158.5,147.0,150.5,-2.5,949,146.85802469135803,,,
2023-04-12,6861,652150,97339589,149.0,152.5,147.0,147.5,-3.0,706,147.07201646090536,139.3,,
2023-04-13,6861,1286421,177028341,143.0,144.0,133.5,135.5,-12.0,1467,143.21467764060358,138.60909090909092,,
2023-04-14,6861,561246,74766182,135.5,136.5,130.0,132.5,-3.0,763,139.64311842706906,137.49834710743804,,
2023-04-17,6861,454233,59904737,132.0,134.0,129.5,132.5,0.0,593,137.26207895137938,136.58955672426748,,
2023-04-18,6861,552536,71367923,132.5,132.5,127.0,127.0,-5.5,687,133.84138596758626,134.84600095621886,,
2023-04-19,6861,387682,50658488,128.0,133.0,128.0,130.5,3.5,445,132.72759064505752,134.05581896417905,,
2023-04-20,6861,418855,53560799,131.5,131.5,125.0,125.5,-5.0,516,130.3183937633717,132.5002155161465,,
2023-04-21,6861,269176,33292139,125.0,127.0,121.5,123.5,-2.0,378,128.0455958422478,130.86381269502897,,
2023-04-24,6861,184816,22363340,123.0,123.0,120.0,120.0,-3.5,266,125.36373056149853,128.8885740232055,,
2023-04-25,6861,488785,54955582,120.0,121.0,108.0,110.0,-10.0,662,120.24248704099902,125.45428783716814,,
2023-04-26,6861,207957,22113667,109.0,109.5,105.0,107.0,-3.0,330,115.82832469399935,122.09896277586483,,
2023-04-27,6861,265365,30033390,106.5,117.5,105.0,117.5,10.5,365,116.38554979599957,121.2627877257076,,
2023-04-28,6861,338377,40063020,119.5,121.0,115.5,117.5,0.0,425,116.75703319733304,120.57864450285167,130.54545454545453,
2023-05-02,6861,156361,17937826,117.5,118.5,112.5,113.5,-4.0,269,115.67135546488869,119.29161822960592,129.06324110671935,
2023-05-03,6861,69163,7833649,114.0,114.5,112.5,112.5,-1.0,105,114.61423697659247,118.05677855149575,127.62295927135244,
2023-05-04,6861,111040,12831525,112.0,117.5,112.0,117.5,5.0,163,115.57615798439498,117.95554608758744,126.74270194340875,
2023-05-05,6861,92041,10589220,116.5,117.5,114.0,114.0,-3.5,150,115.05077198959665,117.23635588984426,125.63464090485147,
2023-05-08,6861,60279,6897554,115.0,115.5,113.0,113.5,-0.5,91,114.53384799306444,116.55701845532712,124.57945473921221,
2023-05-09,6861,127513,14013565,112.5,113.0,107.5,109.5,-4.0,239,112.85589866204296,115.2739241907222,123.26819780536766,
2023-05-10,6861,73418,7912761,109.0,109.0,107.0,107.5,-2.0,116,111.07059910802865,113.86048342877271,121.8970501701183,
2023-05-11,6861,211647,21849835,107.5,107.5,101.0,101.0,-6.5,333,107.71373273868576,111.5222137144504,120.07991537271671,
2023-05-12,6861,106638,10847982,101.0,106.0,99.1,105.0,4.0,176,106.80915515912385,110.33635667545941,118.76861838378483,
2023-05-15,6861,68728,7099678,104.5,105.0,101.0,104.0,-1.0,127,105.87277010608257,109.18429182537588,117.48439069823831,
2023-05-16,6861,21196,2187005,105.0,105.0,102.0,103.5,-0.5,81,105.08184673738837,108.15078422076208,116.26835672447847,
2023-05-17,6861,87958,9105879,105.0,105.0,102.0,103.5,0.0,137,104.55456449159225,107.30518708971442,115.15806483539338,
2023-05-18,6861,75340,7885374,103.5,106.0,103.5,106.0,2.5,125,105.03637632772816,107.06788034612998,114.36171137144612,
2023-05-19,6861,84590,8782673,106.0,106.5,102.0,103.0,-3.0,195,104.35758421848544,106.32826573774271,113.37373646958125,
2023-05-22,6861,44284,4633366,104.0,106.0,103.5,104.0,1.0,73,104.2383894789903,105.90494469451676,112.55862895048722,
2023-05-23,6861,55216,5775856,104.0,105.5,104.0,105.5,1.5,87,104.65892631932687,105.83131838642281,111.94483512870572,
2023-05-24,6861,57312,6074863,105.5,106.5,105.5,106.5,1.0,127,105.27261754621792,105.95289686161865,111.47137120447044,
2023-05-25,6861,63112,6601269,106.5,106.5,103.5,104.0,-2.5,145,104.84841169747861,105.59782470496071,110.82168675190779,
2023-05-26,6861,60156,6169136,104.0,104.0,102.0,102.5,-1.5,142,104.06560779831908,105.03458384951331,110.09806181695929,
2023-05-29,6861,42704,4375419,102.0,104.0,101.5,103.5,1.0,89,103.87707186554606,104.75556860414726,109.52431731113674,
2023-05-30,6861,42971,4449435,104.5,104.5,103.0,103.0,-0.5,79,103.58471457703071,104.43637431248412,108.95698537103789,
2023-05-31,6861,263400,28948524,102.5,113.0,102.5,113.0,10.0,327,106.7231430513538,105.99339716475973,109.30855186051285,
2023-06-01,6861,644887,75911040,114.0,123.5,112.5,118.0,5.0,814,110.4820953675692,108.17641586207614,110.0643299595987,
2023-06-02,6861,269620,30804208,116.5,117.0,111.0,113.5,-4.5,405,111.48806357837947,109.14434025078957,110.36308387615533,
2023-06-05,6861,109948,12609004,114.0,116.0,113.5,114.0,0.5,161,112.32537571891964,110.02718747791874,110.67933745214182,
2023-06-06,6861,75559,8511750,114.0,114.5,112.0,112.0,-2.0,134,112.21691714594643,110.3858806637517,110.7941776736947,
2023-06-07,6861,107422,12042338,112.0,113.0,111.5,111.5,-0.5,154,111.97794476396429,110.58844781579685,110.85555352815604,
2023-06-08,6861,102007,11284689,111.5,112.0,109.5,109.5,-2.0,155,111.15196317597619,110.3905482129247,110.73767930831639,
2023-06-09,6861,52421,5728999,108.5,110.0,108.5,109.5,0.0,93,110.60130878398412,110.2286303560293,110.6300550206367,
2023-06-12,6861,61456,6661516,110.0,111.0,107.0,107.5,-2.0,119,109.56753918932274,109.73251574584215,110.35787632319003,
2023-06-13,6861,63314,6824390,107.5,108.5,107.0,108.0,0.5,284,109.04502612621516,109.41751288296176,110.15284359943438,
2023-06-14,6861,65090,6950679,107.0,107.5,105.5,106.0,-2.0,192,108.03001741747677,108.79614690424144,109.79172676470095,
2023-06-15,6861,73291,7640131,105.5,105.5,103.5,104.5,-1.5,145,106.85334494498451,108.01502928528845,109.33157661124869,
2023-06-16,6861,40678,4248663,104.5,105.0,104.0,104.5,0.0,60,106.06889662998968,107.37593305159965,108.91143951461837,
2023-06-19,6861,39825,4209752,104.5,106.0,104.5,106.0,1.5,73,106.04593108665979,107.12576340585426,108.65827086117329,
2023-06-20,6861,27547,2893886,106.0,106.0,104.5,104.5,-1.5,51,105.53062072443986,106.64835187751711,108.29668209063648,
2023-06-21,6861,59050,6212118,104.5,106.0,104.5,105.5,1.0,124,105.52041381629324,106.43956062705946,108.05349234362461,
2023-06-26,6861,36800,3907945,105.5,107.0,105.5,106.5,1.0,53,105.8469425441955,106.45054960395774,107.91840605287464,
2023-06-27,6861,46538,4969570,106.0,108.0,106.0,106.0,-0.5,62,105.89796169613034,106.36863149414724,107.75158813523338,
2023-06-28,6861,59045,6274715,108.0,108.0,105.5,105.5,-0.5,72,105.76530779742022,106.21069849521137,107.5557978626044,
2023-06-29,6861,51708,5423260,104.5,106.5,104.0,105.0,-0.5,76,105.51020519828015,105.99057149608204,107.33355457020402,
2023-06-30,6861,76073,7949453,105.0,105.5,104.0,104.5,-0.5,108,105.17347013218676,105.71955849679439,107.08715852062106,
2023-07-03,6861,74829,7727674,105.0,105.0,102.5,103.0,-1.5,168,104.44898008812451,105.22509331555905,106.7317534318714,
2023-07-04,6861,139466,14165410,103.0,103.5,100.0,101.0,-2.0,217,103.29932005874967,104.45689453091195,106.23334008996953,115.06060606060606
2023-07-05,6861,79486,8062901,101.0,102.5,100.5,101.0,0.0,115,102.53288003916644,103.82836825256433,105.77826703866783,114.64088647670738
2023-07-06,6861,65355,6579130,101.0,102.0,100.0,100.5,-0.5,143,101.85525335944429,103.22321038846172,105.31928729617498,114.21877046247731
2023-07-07,6861,45915,4612734,100.5,101.5,100.0,100.0,-0.5,85,101.23683557296286,102.63717213601414,104.85674057476845,113.79432955314962
2023-07-10,6861,46620,4666377,100.0,101.0,99.8,99.8,-0.2,88,100.75789038197524,102.12132265673884,104.41702400304946,113.37658837245858
2023-07-11,6861,79383,7941163,100.5,100.5,99.5,100.5,0.7,87,100.67192692131682,101.82653671914996,104.0764132201756,112.99221260014639
2023-07-12,6861,41443,4140425,100.5,100.5,99.7,99.8,-0.7,57,100.38128461421121,101.45807549748633,103.70455120102989,112.59841520909724
2023-07-13,6861,73567,7301372,100.5,100.5,98.7,98.7,-1.1,168,99.82085640947415,100.95660722521609,103.26937283572293,112.18353714315404
2023-07-14,6861,318156,33436329,98.7,108.5,98.2,108.5,9.8,415,102.71390427298276,102.32813318426771,103.72420998044268,112.07358081052257
2023-07-17,6861,634847,73375077,112.0,118.0,110.0,117.5,9.0,908,107.64260284865517,105.08665442349177,104.922104764752,112.23556347289504
2023-07-18,6861,735107,86579144,122.5,123.0,111.5,115.0,-2.5,1755,110.09506856577012,106.88908089194781,105.79844348086053,112.31808396624146
2023-07-19,6861,1386140,172365891,116.0,126.5,115.5,126.5,11.5,1648,115.56337904384675,110.4547025479573,107.59857883035092,112.74142474336858
2023-07-20,6861,1392612,180283552,130.0,134.5,123.5,131.0,4.5,1680,120.7089193625645,114.19021117560142,109.63348501901605,113.28645684058147
2023-07-21,6861,683092,85731619,128.5,130.5,122.5,124.5,-6.5,762,121.97261290837633,116.06471823458298,110.92622545214509,113.6211894722059
2023-07-24,6861,433097,53638121,126.0,127.5,118.5,120.0,-4.5,627,121.3150752722509,116.78022401011334,111.71524932587161,113.81160172676692
2023-07-25,6861,498080,62198690,122.0,129.0,119.0,125.5,5.5,1014,122.71005018150059,118.36563782645638,112.91392329753495,114.1605091379082
2023-07-26,6861,1292864,170230297,133.0,137.5,127.0,129.0,3.5,1271,124.80670012100039,120.29915822164612,114.31271257601017,114.60347901438855
