date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,5ema,10ema,22ema,66ema,264ema
2011-12-19,8171,735000,16818350,24.0,24.1,20.1,23.0,-0.8,264,,,,,
2011-12-20,8171,259000,5687200,22.2,22.3,21.5,22.0,-1.0,130,,,,,
2011-12-21,8171,308000,6819500,22.3,22.5,22.0,22.0,0.0,192,,,,,
2011-12-22,8171,274000,5742900,22.0,22.0,20.6,21.0,-1.0,146,,,,,
2011-12-23,8171,350000,7621700,21.1,22.45,21.0,21.8,0.8,168,21.96,,,,
2011-12-26,8171,105000,2260600,22.0,22.0,21.3,21.5,-0.3,71,21.80666666666667,,,,
2011-12-27,8171,136000,2907000,22.0,22.0,21.2,21.2,-0.3,97,21.604444444444447,,,,
2011-12-28,8171,336000,6821150,21.2,21.2,19.8,20.2,-1.0,168,21.136296296296297,,,,
2011-12-29,8171,66000,1319050,19.65,20.2,19.65,19.9,-0.3,43,20.7241975308642,,,,
2011-12-30,8171,555000,11720550,20.0,21.25,19.9,21.25,1.35,230,20.899465020576134,21.384999999999998,,,
2012-01-02,8171,573000,12456300,21.55,22.3,21.5,21.5,0.25,295,21.099643347050755,21.405909090909088,,,
2012-01-03,8171,243000,5016750,21.1,21.5,20.3,20.4,-1.1,185,20.866428898033835,21.223016528925616,,,
2012-01-04,8171,279000,5873300,20.75,21.4,20.4,21.25,0.85,159,20.994285932022557,21.227922614575505,,,
2012-01-05,8171,172000,3572350,21.2,21.2,20.55,20.6,-0.65,110,20.86285728801504,21.113754866470867,,,
2012-01-06,8171,197000,3986150,20.6,20.6,20.0,20.2,-0.4,122,20.641904858676693,20.947617618021617,,,
2012-01-09,8171,284000,5428150,20.2,20.2,18.8,18.8,-1.4,175,20.02793657245113,20.55714168747223,,,
2012-01-10,8171,445000,8050700,18.8,19.0,17.55,17.7,-1.1,259,19.251957714967418,20.0376613806591,,,
2012-01-11,8171,209000,3735750,17.65,18.2,17.6,17.75,0.05,133,18.751305143311612,19.62172294781199,,,
2012-01-12,8171,164000,2912300,17.9,18.0,17.4,17.4,-0.35,87,18.300870095541075,19.21777332093708,,,
2012-01-13,8171,61000,1056650,17.25,17.4,17.25,17.25,-0.15,40,17.95058006369405,18.859996353493976,,,
2012-01-16,8171,76000,1295050,17.25,17.3,16.85,16.85,-0.4,51,17.5837200424627,18.494542471040525,,,
2012-01-17,8171,100000,1725500,16.85,17.45,16.85,17.4,0.55,64,17.52248002830847,18.295534749033155,20.043181818181818,,
2012-01-18,8171,191000,3425650,17.5,18.2,17.5,17.7,0.3,96,17.581653352205645,18.1872557037544,19.839426877470355,,
2012-01-30,8171,120000,2178850,17.95,18.35,17.95,18.1,0.4,73,17.754435568137097,18.17139103034451,19.688172366385977,,
2012-01-31,8171,160000,2939050,17.95,18.8,17.95,18.8,0.7,89,18.10295704542473,18.285683570281872,19.61093998670024,,
2012-02-01,8171,182000,3393850,18.6,18.9,18.3,18.7,-0.1,88,18.301971363616488,18.361013830230622,19.5317278139437,,
2012-02-02,8171,313000,6228750,19.0,20.0,19.0,20.0,1.3,148,18.86798090907766,18.659011315643237,19.572447134470334,,
2012-02-03,8171,751000,15807450,19.8,21.4,19.8,21.4,1.4,279,19.71198727271844,19.157372894617193,19.731364774951174,,
2012-02-04,8171,276000,6306600,22.85,22.85,22.85,22.85,1.45,89,20.757991515145626,19.828759641050432,20.00255044669455,,
2012-02-06,8171,1862000,45242200,24.4,24.4,23.5,24.0,1.15,597,21.838661010097084,20.587166979041264,20.350154755677632,,
2012-02-07,8171,485000,11218650,23.5,23.9,22.6,23.3,-0.7,233,22.32577400673139,21.080409346488306,20.60666303779262,,
2012-02-08,8171,383000,9528100,24.8,24.9,24.8,24.9,1.6,148,23.183849337820927,21.774880374399523,20.97999668668022,,
2012-02-09,8171,647000,17210200,26.6,26.6,26.6,26.6,1.7,259,24.32256622521395,22.652174851781428,21.468692626968895,,
2012-02-10,8171,2147000,60495600,28.45,28.45,27.2,28.45,1.85,852,25.698377483475966,23.70632487873026,22.075762833319427,,
2012-02-13,8171,1313000,38000250,28.4,30.4,27.3,29.35,0.9,632,26.915584988983976,24.732447628052032,22.708305195639475,,
2012-02-14,8171,933000,27644000,29.2,30.9,28.35,30.2,0.85,542,28.010389992655984,25.7265480593153,23.35975691775778,,
2012-02-15,8171,780000,23201450,30.2,30.4,29.2,29.5,-0.7,437,28.506926661770656,26.41263023034888,23.893691098822323,,
2012-02-16,8171,1089000,30538700,29.3,29.5,27.45,27.45,-2.05,628,28.15461777451377,26.601242915739995,24.202935351098642,,
2012-02-17,8171,529000,14278100,27.95,28.1,26.0,26.2,-1.25,339,27.503078516342512,26.528289658332724,24.37659314665528,,
