date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,5ema,10ema,22ema,66ema
2023-05-22,6821,852000,38075900,44.9,45.6,44.0,44.9,14.9,646,,,,
2023-05-23,6821,1499000,71166800,45.2,50.0,45.2,49.8,4.9,1025,,,,
2023-05-24,6821,1023000,50039600,49.8,50.5,47.5,48.2,-1.6,631,,,,
2023-05-25,6821,1084000,53666950,48.2,51.0,46.7,50.0,1.8,706,,,,
2023-05-26,6821,1395000,72186100,50.5,53.3,50.0,52.5,2.5,887,49.08,,,
2023-05-29,6821,1103000,57534900,51.5,55.0,50.3,51.1,-1.4,696,49.75333333333333,,,
2023-05-30,6821,937000,45836750,50.0,50.4,47.85,48.9,-2.2,599,49.468888888888884,,,
2023-05-31,6821,1501000,78841350,49.8,53.7,49.8,53.7,4.8,727,50.87925925925926,,,
2023-06-01,6821,1329000,71478600,52.0,56.8,52.0,53.4,-0.3,947,51.7195061728395,,,
2023-06-02,6821,727000,37567500,53.0,53.8,50.6,51.1,-2.3,586,51.51300411522634,50.36,,
2023-06-05,6821,392000,19755200,51.5,51.6,49.9,50.0,-1.1,304,51.008669410150894,50.29454545454546,,
2023-06-06,6821,461000,22699450,50.0,50.7,48.1,50.5,0.5,353,50.8391129401006,50.33190082644628,,
2023-06-07,6821,245000,12065750,49.95,49.95,48.8,49.05,-1.45,201,50.242741960067065,50.09882794891059,,
2023-06-08,6821,278000,13528000,49.0,49.3,48.3,48.5,-0.55,189,49.661827973378045,49.808131958199574,,
2023-06-09,6821,458000,21565700,48.1,48.1,46.5,46.55,-1.95,346,48.62455198225203,49.21574432943601,,
2023-06-12,6821,1277000,64091800,46.5,51.2,46.5,50.3,3.75,785,49.183034654834685,49.41288172408401,,
2023-06-13,6821,521000,25354100,48.4,49.55,48.1,48.8,-1.5,397,49.05535643655646,49.30144868334146,,
2023-06-14,6821,295000,14600300,48.7,50.6,48.7,49.45,0.65,206,49.18690429103764,49.328458013643015,,
2023-06-15,6821,173000,8488050,50.2,50.2,48.6,49.1,-0.35,138,49.1579361940251,49.28692019298065,,
2023-06-16,6821,284000,13690200,49.1,49.1,47.95,47.95,-1.15,214,48.75529079601673,49.0438437942569,,
2023-06-19,6821,156000,7433400,47.95,48.65,47.2,47.2,-0.75,125,48.23686053067782,48.708599468028375,,
2023-06-20,6821,144000,6772850,47.25,47.35,46.8,46.8,-0.4,107,47.75790702045188,48.36158138293231,49.44545454545453,
2023-06-21,6821,96000,4542800,47.45,47.6,46.9,47.3,0.5,72,47.60527134696792,48.168566586035524,49.2588932806324,
