date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,5ema,10ema,22ema,66ema
2022-12-15,3447,6641945,275034042,39.4,48.0,38.35,48.0,0.0,3212,,,,
2022-12-16,3447,4855706,214144850,43.4,45.15,42.0,44.5,-3.5,2655,,,,
2022-12-19,3447,3045414,126806743,44.0,44.0,39.55,41.45,-3.05,1741,,,,
2022-12-20,3447,1174900,49493967,41.4,43.6,40.8,41.35,-0.1,864,,,,
2022-12-21,3447,1003337,41919614,41.75,42.8,40.8,42.1,0.75,659,43.48,,,
2022-12-22,3447,671940,27812479,42.1,42.3,40.95,41.35,-0.75,446,42.769999999999996,,,
2022-12-23,3447,465346,19101066,41.0,41.4,40.5,40.75,-0.6,260,42.096666666666664,,,
2022-12-26,3447,555120,22124831,40.8,40.8,39.15,40.05,-0.7,368,41.41444444444444,,,
2022-12-27,3447,335694,13405018,40.05,40.35,39.5,40.0,-0.05,205,40.94296296296296,,,
2022-12-28,3447,328745,13090905,39.2,40.5,39.2,39.45,-0.55,180,40.44530864197531,41.9,,
2022-12-29,3447,178494,7047949,39.5,39.8,39.3,39.45,0.0,115,40.11353909465021,41.45454545454545,,
2022-12-30,3447,185178,7335259,40.35,40.35,39.3,39.5,0.05,121,39.909026063100136,41.099173553719005,,
2023-01-03,3447,469519,18866797,39.5,41.15,39.4,40.9,1.4,248,40.239350708733426,41.06296018031555,,
2023-01-04,3447,1701224,72640841,40.9,44.2,40.9,43.0,2.1,934,41.15956713915562,41.415149238439994,,
2023-01-05,3447,835012,35591578,42.9,43.3,42.0,42.4,-0.6,475,41.57304475943708,41.59421301326908,,
2023-01-06,3447,526575,21879917,42.4,42.55,40.9,41.2,-1.2,314,41.44869650629139,41.52253791994743,,
2023-01-09,3447,721393,29236972,41.05,41.45,40.0,40.95,-0.25,386,41.28246433752759,41.418440116320625,,
2023-01-10,3447,452615,18614946,39.75,42.0,39.75,41.25,0.3,178,41.27164289168506,41.38781464062597,,
2023-01-11,3447,125126,5149379,41.0,41.4,40.95,41.4,0.15,93,41.31442859445671,41.390030160512154,,
2023-01-12,3447,86050,3553456,41.1,41.45,41.1,41.25,-0.15,70,41.29295239630447,41.36457013132813,,
2023-01-13,3447,185882,7730470,41.9,41.95,41.3,41.35,0.1,130,41.31196826420298,41.361921016541196,,
2023-01-16,3447,1085009,46891626,41.4,44.0,41.4,43.05,1.7,679,41.89131217613532,41.66884446807916,41.57727272727273,
2023-01-17,3447,580292,24976073,42.6,43.5,42.3,42.9,-0.15,336,42.22754145075688,41.8926909284284,41.692292490118575,
2023-01-30,3447,3307500,151071022,44.4,47.15,43.0,47.15,4.25,1496,43.868360967171256,42.848565305077784,42.16687575184739,
2023-01-31,3447,2248386,109579945,46.9,51.0,46.0,49.35,2.2,1273,45.69557397811417,44.03064434051819,42.79149525168675,
2023-02-01,3447,992080,48310742,48.95,49.6,48.0,49.3,-0.05,675,46.89704931874278,44.98870900587852,43.35745218632268,
2023-02-02,3447,925592,44768807,49.1,49.1,47.6,48.6,-0.7,609,47.46469954582852,45.64530736844606,43.81332590925115,
2023-02-03,3447,834570,40277327,48.3,49.15,47.6,48.0,-0.6,527,47.64313303055235,46.07343330145587,44.17738452583801,
2023-02-06,3447,513109,24536899,47.25,48.4,47.0,48.2,0.2,329,47.82875535370157,46.46008179210026,44.52717717576514,
2023-02-07,3447,1459650,68436238,47.15,48.15,46.25,47.6,-0.6,843,47.752503569134376,46.667339648082034,44.79437916048121,
2023-02-08,3447,1528920,72299133,47.5,47.75,46.55,47.7,0.1,606,47.735002379422916,46.855096075703486,45.0470418421785,
2023-02-09,3447,1230872,59642417,47.4,49.85,47.1,49.85,2.15,764,48.440001586281944,47.399624061939214,45.46469037764124,
2023-02-10,3447,1102790,53548694,49.95,49.95,47.35,47.35,-2.5,772,48.07666772418796,47.390601505222996,45.62863034480287,
2023-02-13,3447,462231,21710302,47.6,47.6,46.55,46.95,-0.4,323,47.70111181612531,47.310492140636995,45.743532053950446,
2023-02-14,3447,912549,42143685,47.5,47.5,45.3,45.4,-1.55,653,46.93407454408354,46.96312993324845,45.713659701433016,
2023-02-15,3447,502368,22817291,45.4,46.35,44.55,45.65,0.25,362,46.5060496960557,46.72437903629419,45.70812407522145,
2023-02-16,3447,399064,18530356,45.65,47.0,45.65,46.8,1.15,269,46.6040331307038,46.73812830242252,45.803069807810886,
2023-02-17,3447,411983,19364533,46.5,47.7,46.1,47.05,0.25,251,46.75268875380253,46.7948322474366,45.91149852017516,
2023-02-20,3447,492111,22990851,47.15,47.4,46.2,46.5,-0.55,321,46.66845916920169,46.74122638426631,45.962672561899055,
2023-02-21,3447,731131,33235064,46.5,46.6,45.0,45.8,-0.7,462,46.378972779467794,46.57009431439971,45.94852712173392,
2023-02-22,3447,391414,17725954,45.8,45.8,45.0,45.65,-0.15,237,46.13598185297853,46.40280443905431,45.92256824158314,
2023-02-23,3447,433209,20283977,46.0,47.35,45.8,46.9,1.25,329,46.39065456865235,46.49320363195353,46.00756230753243,
2023-02-24,3447,400135,18505550,47.3,47.3,45.65,46.0,-0.9,270,46.26043637910157,46.403530244325616,46.00690471557309,
2023-03-01,3447,207004,9441134,46.0,46.5,45.2,45.5,-0.5,134,46.00695758606771,46.23925201808459,45.962826044653696,
2023-03-02,3447,406106,18396079,45.9,45.9,45.05,45.35,-0.15,245,45.78797172404514,46.077569832978305,45.90953682337946,
2023-03-03,3447,429484,19593867,45.55,46.5,45.25,46.2,0.85,274,45.92531448269676,46.09982986334589,45.934794490911685,
2023-03-06,3447,1291294,62253946,46.6,49.5,46.6,49.5,3.3,828,47.11687632179784,46.71804261546482,46.24481236126719,
2023-03-07,3447,1071456,52602952,49.5,50.0,48.35,48.8,-0.7,718,47.67791754786523,47.09658032174394,46.46700259072222,
2023-03-08,3447,1099601,51841727,48.15,48.15,46.5,47.15,-1.65,803,47.501945031910154,47.10629299051777,46.52639366978985,
2023-03-09,3447,432302,20370579,47.35,47.75,46.7,46.7,-0.45,339,47.23463002127344,47.03242153769636,46.54148987241682,
2023-03-10,3447,731510,33336927,45.75,46.5,45.2,45.3,-1.4,496,46.589753347515625,46.71743580356975,46.43353423133709,
2023-03-13,3447,766650,33804535,45.0,45.0,43.5,43.95,-1.35,495,45.709835565010415,46.21426565746616,46.21757473295995,
2023-03-14,3447,392262,17150876,44.0,44.25,43.3,43.45,-0.5,248,44.956557043340275,45.71167190156322,45.97691606052865,
2023-03-15,3447,245120,10819989,43.9,44.45,43.8,44.0,0.55,205,44.63770469556018,45.40045882855173,45.805010316134855,
2023-03-16,3447,658658,27982609,43.3,43.3,41.8,41.9,-2.1,437,43.72513646370679,44.76401176881505,45.46544420168834,
2023-03-17,3447,178062,7632473,43.0,43.45,42.5,43.45,1.55,140,43.63342430913786,44.52510053812141,45.290188184150225,
2023-03-20,3447,111009,4788606,43.5,43.5,42.9,43.1,-0.35,90,43.455616206091904,44.26599134937206,45.099737037702376,
2023-03-21,3447,253488,10924278,43.3,43.4,42.75,42.95,-0.15,178,43.28707747072794,44.02672019494077,44.91280338225,
2023-03-22,3447,191256,8318516,43.2,43.75,43.15,43.55,0.6,134,43.374718313818626,43.94004379586063,44.79429874031521,
2023-03-23,3447,663855,29928231,43.05,46.45,42.9,46.2,2.65,476,44.316478875879085,44.35094492388597,44.916533632461714,
2023-03-24,3447,761906,35488754,46.3,47.4,45.7,46.4,0.2,545,45.010985917252725,44.72350039227034,45.04553070789983,
2023-03-27,3447,963828,45525660,47.0,47.75,46.8,47.75,1.35,616,45.923990611501814,45.27377304822119,45.280701950691146,
2023-03-28,3447,4714654,235805423,48.45,52.5,47.55,52.5,4.75,2489,48.11599374100121,46.58763249399915,45.908466998457136,
2023-03-29,3447,6330543,348064842,53.0,57.7,53.0,57.7,5.2,3490,51.31066249400081,48.60806294963567,46.93381769424347,
2023-03-30,3447,5040980,294599159,59.2,60.9,55.6,59.4,1.7,3120,54.007108329333875,50.57023332242919,48.017833546917956,
2023-03-31,3447,4596405,286400481,60.1,65.0,59.7,62.3,2.9,3091,56.77140555288925,52.70291817289661,49.25976106457726,45.40151515151514
2023-04-06,3447,3525878,213334277,59.6,63.6,58.7,62.8,0.5,2355,58.7809370352595,54.538751232369954,50.43717314591837,45.92087290818633
2023-04-07,3447,3732786,244287557,63.0,69.0,61.2,69.0,6.2,2493,62.187291356839665,57.168069190120875,52.051332002795036,46.609802075106145
2023-04-10,3447,5191508,336861898,68.2,68.2,62.2,64.2,-4.8,3793,62.85819423789311,58.44660206464435,53.107737915595465,47.134882610177605
2023-04-11,3447,2213566,141438386,63.4,65.5,62.2,64.1,-0.1,1739,63.27212949192874,59.47449259834538,54.0635867925002,47.64130402479917
2023-04-12,3447,1376526,87471564,64.3,64.5,62.7,63.4,-0.7,1160,63.314752994619155,60.18822121682803,54.875448810543666,48.11171285987979
2023-04-13,3447,1463862,92355061,63.3,64.4,62.2,62.6,-0.8,1191,63.07650199641277,60.626726450132026,55.54714891397465,48.544199043166955
2023-04-14,3447,1758278,112750809,62.2,65.3,62.2,64.3,1.7,1432,63.48433466427518,61.294594368289836,56.30826639971599,49.01452145978884
2023-04-17,3447,1644135,102801635,63.5,63.6,61.8,61.8,-2.5,1462,62.92288977618345,61.38648630132805,56.7858084519146,49.39617753561604
2023-04-18,3447,2090383,123897300,61.4,62.0,57.8,58.5,-3.3,1695,61.4485931841223,60.86167061017749,56.93486858653072,49.667933430075266
2023-04-19,3447,977432,57814877,58.5,60.3,58.2,59.6,1.1,849,60.832395456081535,60.63227595378159,57.1666191442237,49.9644130291775
2023-04-20,3447,1711872,95526213,59.1,59.3,54.5,55.1,-4.5,1416,58.921596970721026,59.626407598548575,56.98691313168251,50.117714132784144
2023-04-21,3447,1156818,61165971,55.3,55.4,51.4,52.0,-3.1,896,56.61439798048068,58.239788035176105,56.55326851153621,50.17390177061149
2023-04-24,3447,595662,31506392,51.9,54.8,51.9,51.9,-0.1,500,55.04293198698712,57.08709930150772,56.1486364670548,50.22542709089174
2023-04-25,3447,793076,40386775,52.1,52.3,50.0,50.3,-1.6,590,53.46195465799141,55.853081246688134,55.64005938296308,50.22765314788005
2023-04-26,3447,692109,33980367,49.8,49.9,48.5,49.25,-1.05,568,52.05796977199427,54.652521020017566,55.084402045314114,50.19846947182393
2023-04-27,3447,439752,21666111,49.25,49.8,48.15,49.7,0.45,392,51.271979847996185,53.75206265274164,54.61619317180854,50.18358978609784
2023-04-28,3447,707704,35821113,50.1,51.8,49.5,51.0,1.3,579,51.18131989866412,53.25168762497044,54.30174159165128,50.20796024024418
2023-05-02,3447,519738,25863989,50.8,50.8,49.35,49.7,-1.3,477,50.68754659910942,52.60592623861218,53.901590148899,50.19279724799808
2023-05-03,3447,476825,23265042,49.3,49.3,48.5,48.5,-1.2,414,49.95836439940628,51.85939419522815,53.43188665769039,50.142265986863805
2023-05-04,3447,324159,16037156,48.65,50.0,48.65,50.0,1.5,289,49.97224293293752,51.52132252336848,53.133461730934705,50.138019240987276
2023-05-05,3447,815514,41887810,50.0,52.6,50.0,51.0,1.0,680,50.31482862195835,51.426536610028755,52.947943319549076,50.16375000991303
2023-05-08,3447,541438,27520019,51.8,52.0,50.1,50.1,-0.9,457,50.24321908130557,51.18534813547807,52.7002960743709,50.161847024542496
2023-05-09,3447,394678,19385595,50.1,50.3,48.6,48.7,-1.4,364,49.72881272087038,50.733466656300244,52.352444241816904,50.11820979992929
2023-05-10,3447,260784,12814656,49.6,49.75,48.6,49.1,0.4,196,49.519208480580254,50.43647271879111,52.06962300339804,50.08781547754334
2023-05-11,3447,593638,28029129,49.4,49.4,46.3,46.4,-2.7,546,48.47947232038683,49.70256858810182,51.57661230745039,49.97773143343757
2023-05-12,3447,239853,11205234,46.3,47.1,46.1,47.0,0.6,207,47.986314880257886,49.211192481174216,51.178646019846006,49.88884392796182
2023-05-15,3447,202132,9548300,47.0,47.9,46.65,47.2,0.2,206,47.72420992017192,48.845521120960726,50.83267680072896,49.80857993011222
2023-05-16,3447,240901,11458085,47.8,48.3,47.25,47.55,0.35,234,47.66613994678128,48.609971826240596,50.547226644143834,49.741159633690955
2023-05-17,3447,226079,10842551,47.6,48.3,47.6,48.0,0.45,201,47.77742663118752,48.49906785783322,50.325728675087845,49.68918471925242
2023-05-18,3447,268576,12896104,48.6,48.6,47.65,48.25,0.25,223,47.934951087458344,48.453782792772635,50.145230529428034,49.64622398136429
2023-05-19,3447,290185,13889878,48.8,48.8,47.55,47.85,-0.4,243,47.90663405830556,48.34400410317761,49.94564526599951,49.59260535505491
2023-05-22,3447,184100,8842539,47.95,48.6,47.7,48.6,0.75,147,48.13775603887038,48.39054881169077,49.828632634173466,49.562975344456255
2023-05-23,3447,275710,13483795,48.7,49.25,48.35,49.0,0.4,229,48.42517069258025,48.501358118656086,49.75657762250621,49.54617011029338
2023-05-24,3447,352785,17375001,49.1,49.7,48.9,49.1,0.1,289,48.6501137950535,48.61020209708225,49.699483916201316,49.532851599538354
2023-05-25,3447,226552,10957571,49.2,49.2,48.1,48.45,-0.65,209,48.583409196702334,48.581074443067294,49.59083314087946,49.50052767119393
2023-05-26,3447,371243,17703504,49.0,49.0,47.0,47.0,-1.45,370,48.05560613113489,48.29360636250961,49.365543302542115,49.425885054143365
2023-05-29,3447,316664,15106107,47.0,48.65,46.85,48.2,1.2,234,48.103737420756595,48.2765870238715,49.264191711016714,49.38929147043759
2023-05-30,3447,223960,10921247,48.45,49.2,48.4,48.5,0.3,209,48.23582494717106,48.31720756498577,49.197740257884824,49.36274545639468
2023-05-31,3447,234999,11280119,48.8,48.8,47.7,48.0,-0.5,299,48.157216631447376,48.25953346226109,49.09358893111223,49.322066487547076
2023-06-01,3447,245451,11800770,48.1,48.6,47.7,48.2,0.2,195,48.17147775429825,48.24870919639544,49.01588554579812,49.28857196553074
2023-06-02,3447,302384,14552236,48.9,48.9,47.9,47.9,-0.3,229,48.08098516953217,48.18530752432354,48.91885202007654,49.24712205611191
2023-06-05,3447,226117,10854218,48.4,48.4,47.7,48.0,0.1,192,48.05399011302145,48.15161524717381,48.838951844417714,49.20989453204887
2023-06-06,3447,644885,30176832,47.7,47.75,46.45,46.5,-1.5,531,47.535993408680966,47.851321565869476,48.63556472751183,49.129002157957856
2023-06-07,3447,194361,9112119,46.55,47.2,46.55,46.65,0.15,168,47.240662272453974,47.63289946298411,48.4629069251195,49.055002093541205
2023-06-08,3447,343230,15782675,46.65,46.65,45.65,45.65,-1.0,312,46.71044151496932,47.27237228789609,48.21830632293519,48.95336024000266
2023-06-09,3447,240270,10873886,45.65,45.7,45.1,45.15,-0.5,246,46.19029434331288,46.886486417369525,47.95149707746257,48.83982709851004
2023-06-12,3447,284154,12694517,45.6,45.6,44.2,44.2,-0.95,269,45.52686289554192,46.398034341484156,47.62527994029191,48.70132479706198
2023-06-13,3447,509737,23129883,44.45,47.15,44.15,45.9,1.7,379,45.65124193036128,46.30748264303249,47.475255597657835,48.617703161328784
2023-06-14,3447,364706,16416967,45.9,45.9,44.75,45.1,-0.8,312,45.467494620240856,46.08794034429931,47.26871163264411,48.51269709681151
2023-06-15,3447,209299,9381692,44.9,45.15,44.55,44.7,-0.4,193,45.21166308016057,45.83558755442671,47.045345403718535,48.39888524317534
2023-06-16,3447,331727,14998920,44.8,46.1,44.55,46.1,1.4,255,45.507775386773716,45.88366254453094,46.9631414555691,48.33026180308055
